ano,semana,tipo_dx,n,region,fecha
2006,32,P,19,Loreto,2006-08-07
2006,33,C,2,Loreto,2006-08-14
2006,33,P,19,Loreto,2006-08-14
2006,34,P,49,Loreto,2006-08-21
2006,35,P,24,Loreto,2006-08-28
2006,36,P,29,Loreto,2006-09-04
2006,37,P,25,Loreto,2006-09-11
2006,38,P,32,Loreto,2006-09-18
2006,39,P,42,Loreto,2006-09-25
2006,40,P,18,Loreto,2006-10-02
2006,41,P,39,Loreto,2006-10-09
2006,42,P,40,Loreto,2006-10-16
2006,43,P,36,Loreto,2006-10-23
2006,44,P,32,Loreto,2006-10-30
2006,45,P,30,Loreto,2006-11-06
2006,46,P,18,Loreto,2006-11-13
2006,47,C,1,Loreto,2006-11-20
2006,47,P,24,Loreto,2006-11-20
2006,48,P,12,Loreto,2006-11-27
2006,49,P,6,Loreto,2006-12-04
2006,50,P,12,Loreto,2006-12-11
2006,51,P,10,Loreto,2006-12-18
2006,52,P,6,Loreto,2006-12-25
2007,1,C,10,Loreto,2007-01-08
2007,1,P,31,Loreto,2007-01-08
2007,2,C,8,Loreto,2007-01-15
2007,2,P,39,Loreto,2007-01-15
2007,3,C,3,Loreto,2007-01-22
2007,3,P,24,Loreto,2007-01-22
2007,4,C,10,Loreto,2007-01-29
2007,4,P,43,Loreto,2007-01-29
2007,5,C,8,Loreto,2007-02-05
2007,5,P,62,Loreto,2007-02-05
2007,6,C,10,Loreto,2007-02-12
2007,6,P,69,Loreto,2007-02-12
2007,7,C,16,Loreto,2007-02-19
2007,7,P,49,Loreto,2007-02-19
2007,8,C,12,Loreto,2007-02-26
2007,8,P,53,Loreto,2007-02-26
2007,9,C,7,Loreto,2007-03-05
2007,9,P,26,Loreto,2007-03-05
2007,10,C,4,Loreto,2007-03-12
2007,10,P,37,Loreto,2007-03-12
2007,11,C,7,Loreto,2007-03-19
2007,11,P,40,Loreto,2007-03-19
2007,12,C,4,Loreto,2007-03-26
2007,12,P,50,Loreto,2007-03-26
2007,13,C,2,Loreto,2007-04-02
2007,13,P,30,Loreto,2007-04-02
2007,14,C,2,Loreto,2007-04-09
2007,14,P,19,Loreto,2007-04-09
2007,15,C,5,Loreto,2007-04-16
2007,15,P,21,Loreto,2007-04-16
2007,16,C,3,Loreto,2007-04-23
2007,16,P,22,Loreto,2007-04-23
2007,17,P,17,Loreto,2007-04-30
2007,18,C,7,Loreto,2007-05-07
2007,18,P,20,Loreto,2007-05-07
2007,19,C,1,Loreto,2007-05-14
2007,19,P,29,Loreto,2007-05-14
2007,20,C,3,Loreto,2007-05-21
2007,20,P,31,Loreto,2007-05-21
2007,21,C,4,Loreto,2007-05-28
2007,21,P,15,Loreto,2007-05-28
2007,22,C,4,Loreto,2007-06-04
2007,22,P,19,Loreto,2007-06-04
2007,23,P,21,Loreto,2007-06-11
2007,24,P,18,Loreto,2007-06-18
2007,25,C,1,Loreto,2007-06-25
2007,25,P,10,Loreto,2007-06-25
2007,26,C,1,Loreto,2007-07-02
2007,26,P,5,Loreto,2007-07-02
2007,27,C,2,Loreto,2007-07-09
2007,27,P,12,Loreto,2007-07-09
2007,28,P,17,Loreto,2007-07-16
2007,29,P,18,Loreto,2007-07-23
2007,30,P,10,Loreto,2007-07-30
2007,31,C,4,Loreto,2007-08-06
2007,31,P,28,Loreto,2007-08-06
2007,32,C,3,Loreto,2007-08-13
2007,32,P,12,Loreto,2007-08-13
2007,33,C,15,Loreto,2007-08-20
2007,33,P,8,Loreto,2007-08-20
2007,34,C,2,Loreto,2007-08-27
2007,34,P,12,Loreto,2007-08-27
2007,35,C,1,Loreto,2007-09-03
2007,35,P,12,Loreto,2007-09-03
2007,36,C,2,Loreto,2007-09-10
2007,36,P,18,Loreto,2007-09-10
2007,37,P,12,Loreto,2007-09-17
2007,38,C,3,Loreto,2007-09-24
2007,38,P,14,Loreto,2007-09-24
2007,39,C,4,Loreto,2007-10-01
2007,39,P,16,Loreto,2007-10-01
2007,40,C,2,Loreto,2007-10-08
2007,40,P,15,Loreto,2007-10-08
2007,41,C,2,Loreto,2007-10-15
2007,41,P,35,Loreto,2007-10-15
2007,42,C,1,Loreto,2007-10-22
2007,42,P,34,Loreto,2007-10-22
2007,43,C,6,Loreto,2007-10-29
2007,43,P,31,Loreto,2007-10-29
2007,44,C,1,Loreto,2007-11-05
2007,44,P,31,Loreto,2007-11-05
2007,45,C,3,Loreto,2007-11-12
2007,45,P,59,Loreto,2007-11-12
2007,46,P,32,Loreto,2007-11-19
2007,47,C,4,Loreto,2007-11-26
2007,47,P,37,Loreto,2007-11-26
2007,48,C,11,Loreto,2007-12-03
2007,48,P,35,Loreto,2007-12-03
2007,49,C,5,Loreto,2007-12-10
2007,49,P,61,Loreto,2007-12-10
2007,50,C,5,Loreto,2007-12-17
2007,50,P,49,Loreto,2007-12-17
2007,51,C,4,Loreto,2007-12-24
2007,51,P,41,Loreto,2007-12-24
2007,52,C,14,Loreto,2007-12-31
2007,52,P,45,Loreto,2007-12-31
2008,1,C,19,Loreto,2008-01-07
2008,1,P,75,Loreto,2008-01-07
2008,2,C,19,Loreto,2008-01-14
2008,2,P,102,Loreto,2008-01-14
2008,3,C,21,Loreto,2008-01-21
2008,3,P,101,Loreto,2008-01-21
2008,4,C,22,Loreto,2008-01-28
2008,4,P,148,Loreto,2008-01-28
2008,5,C,32,Loreto,2008-02-04
2008,5,P,155,Loreto,2008-02-04
2008,6,C,35,Loreto,2008-02-11
2008,6,P,119,Loreto,2008-02-11
2008,7,C,43,Loreto,2008-02-18
2008,7,P,167,Loreto,2008-02-18
2008,8,C,47,Loreto,2008-02-25
2008,8,P,221,Loreto,2008-02-25
2008,9,C,62,Loreto,2008-03-03
2008,9,P,278,Loreto,2008-03-03
2008,10,C,41,Loreto,2008-03-10
2008,10,P,208,Loreto,2008-03-10
2008,11,C,22,Loreto,2008-03-17
2008,11,P,139,Loreto,2008-03-17
2008,12,C,6,Loreto,2008-03-24
2008,12,P,57,Loreto,2008-03-24
2008,13,C,14,Loreto,2008-03-31
2008,13,P,83,Loreto,2008-03-31
2008,14,C,10,Loreto,2008-04-07
2008,14,P,92,Loreto,2008-04-07
2008,15,C,5,Loreto,2008-04-14
2008,15,P,76,Loreto,2008-04-14
2008,16,C,16,Loreto,2008-04-21
2008,16,P,59,Loreto,2008-04-21
2008,17,C,6,Loreto,2008-04-28
2008,17,P,54,Loreto,2008-04-28
2008,18,C,7,Loreto,2008-05-05
2008,18,P,33,Loreto,2008-05-05
2008,19,C,7,Loreto,2008-05-12
2008,19,P,27,Loreto,2008-05-12
2008,20,C,2,Loreto,2008-05-19
2008,20,P,11,Loreto,2008-05-19
2008,21,C,4,Loreto,2008-05-26
2008,21,P,1,Loreto,2008-05-26
2008,22,C,8,Loreto,2008-06-02
2008,22,P,2,Loreto,2008-06-02
2008,23,C,5,Loreto,2008-06-09
2008,23,P,5,Loreto,2008-06-09
2008,24,C,3,Loreto,2008-06-16
2008,24,P,1,Loreto,2008-06-16
2008,25,P,6,Loreto,2008-06-23
2008,26,C,3,Loreto,2008-06-30
2008,26,P,8,Loreto,2008-06-30
2008,27,C,6,Loreto,2008-07-07
2008,27,P,11,Loreto,2008-07-07
2008,28,C,1,Loreto,2008-07-14
2008,28,P,30,Loreto,2008-07-14
2008,29,C,2,Loreto,2008-07-21
2008,29,P,14,Loreto,2008-07-21
2008,30,C,4,Loreto,2008-07-28
2008,30,P,23,Loreto,2008-07-28
2008,31,C,1,Loreto,2008-08-04
2008,31,P,13,Loreto,2008-08-04
2008,32,P,4,Loreto,2008-08-11
2008,33,C,3,Loreto,2008-08-18
2008,33,P,4,Loreto,2008-08-18
2008,34,C,1,Loreto,2008-08-25
2008,34,P,4,Loreto,2008-08-25
2008,35,C,1,Loreto,2008-09-01
2008,35,P,12,Loreto,2008-09-01
2008,36,C,9,Loreto,2008-09-08
2008,36,P,13,Loreto,2008-09-08
2008,37,C,14,Loreto,2008-09-15
2008,37,P,26,Loreto,2008-09-15
2008,38,C,13,Loreto,2008-09-22
2008,38,P,47,Loreto,2008-09-22
2008,39,C,16,Loreto,2008-09-29
2008,39,P,62,Loreto,2008-09-29
2008,40,C,39,Loreto,2008-10-06
2008,40,P,126,Loreto,2008-10-06
2008,41,C,38,Loreto,2008-10-13
2008,41,P,252,Loreto,2008-10-13
2008,42,C,42,Loreto,2008-10-20
2008,42,P,341,Loreto,2008-10-20
2008,43,C,61,Loreto,2008-10-27
2008,43,P,290,Loreto,2008-10-27
2008,44,C,61,Loreto,2008-11-03
2008,44,P,271,Loreto,2008-11-03
2008,45,C,101,Loreto,2008-11-10
2008,45,P,319,Loreto,2008-11-10
2008,46,C,96,Loreto,2008-11-17
2008,46,P,247,Loreto,2008-11-17
2008,47,C,41,Loreto,2008-11-24
2008,47,P,180,Loreto,2008-11-24
2008,48,C,59,Loreto,2008-12-01
2008,48,P,229,Loreto,2008-12-01
2008,49,C,23,Loreto,2008-12-08
2008,49,P,297,Loreto,2008-12-08
2008,50,C,31,Loreto,2008-12-15
2008,50,P,270,Loreto,2008-12-15
2008,51,C,34,Loreto,2008-12-22
2008,51,P,267,Loreto,2008-12-22
2008,52,C,32,Loreto,2008-12-29
2008,52,P,288,Loreto,2008-12-29
2008,53,C,18,Loreto,NA
2008,53,P,158,Loreto,NA
2009,1,C,239,Loreto,2009-01-05
2009,2,C,273,Loreto,2009-01-12
2009,3,C,231,Loreto,2009-01-19
2009,4,C,251,Loreto,2009-01-26
2009,5,C,248,Loreto,2009-02-02
2009,6,C,233,Loreto,2009-02-09
2009,7,C,180,Loreto,2009-02-16
2009,8,C,114,Loreto,2009-02-23
2009,9,C,103,Loreto,2009-03-02
2009,10,C,124,Loreto,2009-03-09
2009,11,C,89,Loreto,2009-03-16
2009,12,C,77,Loreto,2009-03-23
2009,13,C,96,Loreto,2009-03-30
2009,14,C,77,Loreto,2009-04-06
2009,15,C,75,Loreto,2009-04-13
2009,16,C,93,Loreto,2009-04-20
2009,17,C,42,Loreto,2009-04-27
2009,18,C,52,Loreto,2009-05-04
2009,19,C,42,Loreto,2009-05-11
2009,20,C,24,Loreto,2009-05-18
2009,21,C,29,Loreto,2009-05-25
2009,22,C,34,Loreto,2009-06-01
2009,23,C,39,Loreto,2009-06-08
2009,24,C,51,Loreto,2009-06-15
2009,25,C,46,Loreto,2009-06-22
2009,26,C,45,Loreto,2009-06-29
2009,27,C,40,Loreto,2009-07-06
2009,28,C,27,Loreto,2009-07-13
2009,29,C,20,Loreto,2009-07-20
2009,30,C,21,Loreto,2009-07-27
2009,31,C,24,Loreto,2009-08-03
2009,32,C,23,Loreto,2009-08-10
2009,33,C,16,Loreto,2009-08-17
2009,34,C,16,Loreto,2009-08-24
2009,35,C,20,Loreto,2009-08-31
2009,36,C,21,Loreto,2009-09-07
2009,37,C,32,Loreto,2009-09-14
2009,38,C,26,Loreto,2009-09-21
2009,39,C,25,Loreto,2009-09-28
2009,40,C,15,Loreto,2009-10-05
2009,41,C,28,Loreto,2009-10-12
2009,42,C,15,Loreto,2009-10-19
2009,43,C,56,Loreto,2009-10-26
2009,44,C,48,Loreto,2009-11-02
2009,45,C,46,Loreto,2009-11-09
2009,46,C,70,Loreto,2009-11-16
2009,47,C,36,Loreto,2009-11-23
2009,48,C,58,Loreto,2009-11-30
2009,49,C,37,Loreto,2009-12-07
2009,50,C,29,Loreto,2009-12-14
2009,51,C,27,Loreto,2009-12-21
2009,52,C,40,Loreto,2009-12-28
2009,53,C,59,Loreto,NA
2010,1,C,42,Loreto,2010-01-04
2010,2,C,39,Loreto,2010-01-11
2010,3,C,21,Loreto,2010-01-18
2010,4,C,31,Loreto,2010-01-25
2010,5,C,26,Loreto,2010-02-01
2010,6,C,33,Loreto,2010-02-08
2010,7,C,41,Loreto,2010-02-15
2010,8,C,41,Loreto,2010-02-22
2010,9,C,19,Loreto,2010-03-01
2010,10,C,30,Loreto,2010-03-08
2010,11,C,29,Loreto,2010-03-15
2010,12,C,14,Loreto,2010-03-22
2010,13,C,11,Loreto,2010-03-29
2010,14,C,18,Loreto,2010-04-05
2010,15,C,23,Loreto,2010-04-12
2010,16,C,22,Loreto,2010-04-19
2010,17,C,16,Loreto,2010-04-26
2010,18,C,21,Loreto,2010-05-03
2010,19,C,19,Loreto,2010-05-10
2010,20,C,21,Loreto,2010-05-17
2010,21,C,19,Loreto,2010-05-24
2010,22,C,26,Loreto,2010-05-31
2010,23,C,17,Loreto,2010-06-07
2010,24,C,20,Loreto,2010-06-14
2010,25,C,15,Loreto,2010-06-21
2010,26,C,11,Loreto,2010-06-28
2010,27,C,7,Loreto,2010-07-05
2010,28,C,10,Loreto,2010-07-12
2010,29,C,15,Loreto,2010-07-19
2010,30,C,12,Loreto,2010-07-26
2010,31,C,34,Loreto,2010-08-02
2010,32,C,21,Loreto,2010-08-09
2010,33,C,22,Loreto,2010-08-16
2010,34,C,11,Loreto,2010-08-23
2010,35,C,6,Loreto,2010-08-30
2010,36,C,6,Loreto,2010-09-06
2010,37,C,11,Loreto,2010-09-13
2010,38,C,9,Loreto,2010-09-20
2010,39,C,9,Loreto,2010-09-27
2010,40,C,3,Loreto,2010-10-04
2010,41,C,3,Loreto,2010-10-11
2010,42,C,6,Loreto,2010-10-18
2010,43,C,13,Loreto,2010-10-25
2010,44,C,24,Loreto,2010-11-01
2010,45,C,20,Loreto,2010-11-08
2010,46,C,25,Loreto,2010-11-15
2010,47,C,21,Loreto,2010-11-22
2010,48,C,44,Loreto,2010-11-29
2010,49,C,49,Loreto,2010-12-06
2010,50,C,60,Loreto,2010-12-13
2010,51,C,77,Loreto,2010-12-20
2010,52,C,179,Loreto,2010-12-27
2011,1,C,1305,Loreto,2011-01-03
2011,2,C,2108,Loreto,2011-01-10
2011,3,C,3079,Loreto,2011-01-17
2011,4,C,2518,Loreto,2011-01-24
2011,5,C,1973,Loreto,2011-01-31
2011,6,C,2661,Loreto,2011-02-07
2011,7,C,1295,Loreto,2011-02-14
2011,8,C,1456,Loreto,2011-02-21
2011,9,C,950,Loreto,2011-02-28
2011,10,C,789,Loreto,2011-03-07
2011,11,C,627,Loreto,2011-03-14
2011,12,C,480,Loreto,2011-03-21
2011,13,C,391,Loreto,2011-03-28
2011,14,C,222,Loreto,2011-04-04
2011,15,C,164,Loreto,2011-04-11
2011,16,C,138,Loreto,2011-04-18
2011,17,C,96,Loreto,2011-04-25
2011,18,C,89,Loreto,2011-05-02
2011,19,C,68,Loreto,2011-05-09
2011,20,C,49,Loreto,2011-05-16
2011,21,C,58,Loreto,2011-05-23
2011,22,C,61,Loreto,2011-05-30
2011,23,C,49,Loreto,2011-06-06
2011,24,C,37,Loreto,2011-06-13
2011,25,C,34,Loreto,2011-06-20
2011,26,C,30,Loreto,2011-06-27
2011,27,C,36,Loreto,2011-07-04
2011,28,C,21,Loreto,2011-07-11
2011,29,C,26,Loreto,2011-07-18
2011,30,C,24,Loreto,2011-07-25
2011,31,C,37,Loreto,2011-08-01
2011,32,C,28,Loreto,2011-08-08
2011,33,C,29,Loreto,2011-08-15
2011,34,C,21,Loreto,2011-08-22
2011,35,C,13,Loreto,2011-08-29
2011,36,C,17,Loreto,2011-09-05
2011,37,C,16,Loreto,2011-09-12
2011,38,C,15,Loreto,2011-09-19
2011,39,C,15,Loreto,2011-09-26
2011,40,C,27,Loreto,2011-10-03
2011,41,C,19,Loreto,2011-10-10
2011,42,C,12,Loreto,2011-10-17
2011,43,C,8,Loreto,2011-10-24
2011,44,C,10,Loreto,2011-10-31
2011,45,C,12,Loreto,2011-11-07
2011,46,C,16,Loreto,2011-11-14
2011,47,C,24,Loreto,2011-11-21
2011,48,C,28,Loreto,2011-11-28
2011,49,C,25,Loreto,2011-12-05
2011,50,C,12,Loreto,2011-12-12
2011,51,C,12,Loreto,2011-12-19
2011,52,C,15,Loreto,2011-12-26
2012,1,C,81,Loreto,2012-01-02
2012,2,C,85,Loreto,2012-01-09
2012,3,C,64,Loreto,2012-01-16
2012,4,C,64,Loreto,2012-01-23
2012,5,C,106,Loreto,2012-01-30
2012,6,C,128,Loreto,2012-02-06
2012,7,C,110,Loreto,2012-02-13
2012,8,C,87,Loreto,2012-02-20
2012,9,C,71,Loreto,2012-02-27
2012,10,C,76,Loreto,2012-03-05
2012,11,C,94,Loreto,2012-03-12
2012,12,C,110,Loreto,2012-03-19
2012,13,C,147,Loreto,2012-03-26
2012,14,C,168,Loreto,2012-04-02
2012,15,C,155,Loreto,2012-04-09
2012,16,C,144,Loreto,2012-04-16
2012,17,C,148,Loreto,2012-04-23
2012,18,C,130,Loreto,2012-04-30
2012,19,C,107,Loreto,2012-05-07
2012,20,C,126,Loreto,2012-05-14
2012,21,C,98,Loreto,2012-05-21
2012,22,C,81,Loreto,2012-05-28
2012,23,C,61,Loreto,2012-06-04
2012,24,C,60,Loreto,2012-06-11
2012,25,C,90,Loreto,2012-06-18
2012,26,C,112,Loreto,2012-06-25
2012,27,C,122,Loreto,2012-07-02
2012,28,C,55,Loreto,2012-07-09
2012,29,C,19,Loreto,2012-07-16
2012,30,C,19,Loreto,2012-07-23
2012,31,C,11,Loreto,2012-07-30
2012,32,C,20,Loreto,2012-08-06
2012,33,C,19,Loreto,2012-08-13
2012,34,C,14,Loreto,2012-08-20
2012,35,C,20,Loreto,2012-08-27
2012,36,C,29,Loreto,2012-09-03
2012,37,C,26,Loreto,2012-09-10
2012,38,C,23,Loreto,2012-09-17
2012,39,C,19,Loreto,2012-09-24
2012,40,C,19,Loreto,2012-10-01
2012,41,C,36,Loreto,2012-10-08
2012,42,C,25,Loreto,2012-10-15
2012,43,C,27,Loreto,2012-10-22
2012,44,C,42,Loreto,2012-10-29
2012,45,C,83,Loreto,2012-11-05
2012,46,C,138,Loreto,2012-11-12
2012,47,C,194,Loreto,2012-11-19
2012,48,C,242,Loreto,2012-11-26
2012,49,C,218,Loreto,2012-12-03
2012,50,C,118,Loreto,2012-12-10
2012,51,C,82,Loreto,2012-12-17
2012,52,C,59,Loreto,2012-12-24
2013,1,C,86,Loreto,2013-01-07
2013,2,C,70,Loreto,2013-01-14
2013,3,C,91,Loreto,2013-01-21
2013,4,C,85,Loreto,2013-01-28
2013,5,C,85,Loreto,2013-02-04
2013,6,C,147,Loreto,2013-02-11
2013,7,C,98,Loreto,2013-02-18
2013,8,C,113,Loreto,2013-02-25
2013,9,C,77,Loreto,2013-03-04
2013,10,C,116,Loreto,2013-03-11
2013,11,C,118,Loreto,2013-03-18
2013,12,C,129,Loreto,2013-03-25
2013,13,C,98,Loreto,2013-04-01
2013,14,C,114,Loreto,2013-04-08
2013,15,C,85,Loreto,2013-04-15
2013,16,C,113,Loreto,2013-04-22
2013,17,C,58,Loreto,2013-04-29
2013,18,C,81,Loreto,2013-05-06
2013,19,C,77,Loreto,2013-05-13
2013,20,C,91,Loreto,2013-05-20
2013,21,C,122,Loreto,2013-05-27
2013,22,C,79,Loreto,2013-06-03
2013,23,C,101,Loreto,2013-06-10
2013,24,C,84,Loreto,2013-06-17
2013,25,C,60,Loreto,2013-06-24
2013,26,C,63,Loreto,2013-07-01
2013,27,C,66,Loreto,2013-07-08
2013,28,C,54,Loreto,2013-07-15
2013,29,C,51,Loreto,2013-07-22
2013,30,C,25,Loreto,2013-07-29
2013,31,C,48,Loreto,2013-08-05
2013,32,C,60,Loreto,2013-08-12
2013,33,C,48,Loreto,2013-08-19
2013,34,C,63,Loreto,2013-08-26
2013,35,C,44,Loreto,2013-09-02
2013,36,C,65,Loreto,2013-09-09
2013,37,C,77,Loreto,2013-09-16
2013,38,C,39,Loreto,2013-09-23
2013,39,C,83,Loreto,2013-09-30
2013,40,C,74,Loreto,2013-10-07
2013,41,C,58,Loreto,2013-10-14
2013,42,C,48,Loreto,2013-10-21
2013,43,C,63,Loreto,2013-10-28
2013,44,C,63,Loreto,2013-11-04
2013,45,C,86,Loreto,2013-11-11
2013,46,C,110,Loreto,2013-11-18
2013,47,C,187,Loreto,2013-11-25
2013,48,C,167,Loreto,2013-12-02
2013,49,C,138,Loreto,2013-12-09
2013,50,C,129,Loreto,2013-12-16
2013,51,C,74,Loreto,2013-12-23
2013,52,C,118,Loreto,2013-12-30
2014,1,C,186,Loreto,2014-01-06
2014,2,C,178,Loreto,2014-01-13
2014,3,C,189,Loreto,2014-01-20
2014,4,C,279,Loreto,2014-01-27
2014,5,C,258,Loreto,2014-02-03
2014,6,C,298,Loreto,2014-02-10
2014,7,C,320,Loreto,2014-02-17
2014,8,C,269,Loreto,2014-02-24
2014,9,C,169,Loreto,2014-03-03
2014,10,C,155,Loreto,2014-03-10
2014,11,C,158,Loreto,2014-03-17
2014,12,C,130,Loreto,2014-03-24
2014,13,C,110,Loreto,2014-03-31
2014,14,C,120,Loreto,2014-04-07
2014,15,C,124,Loreto,2014-04-14
2014,16,C,140,Loreto,2014-04-21
2014,17,C,96,Loreto,2014-04-28
2014,18,C,144,Loreto,2014-05-05
2014,19,C,146,Loreto,2014-05-12
2014,20,C,82,Loreto,2014-05-19
2014,21,C,97,Loreto,2014-05-26
2014,22,C,95,Loreto,2014-06-02
2014,23,C,101,Loreto,2014-06-09
2014,24,C,73,Loreto,2014-06-16
2014,25,C,80,Loreto,2014-06-23
2014,26,C,110,Loreto,2014-06-30
2014,27,C,84,Loreto,2014-07-07
2014,28,C,89,Loreto,2014-07-14
2014,29,C,61,Loreto,2014-07-21
2014,30,C,38,Loreto,2014-07-28
2014,31,C,34,Loreto,2014-08-04
2014,32,C,27,Loreto,2014-08-11
2014,33,C,60,Loreto,2014-08-18
2014,34,C,49,Loreto,2014-08-25
2014,35,C,41,Loreto,2014-09-01
2014,36,C,83,Loreto,2014-09-08
2014,37,C,129,Loreto,2014-09-15
2014,38,C,112,Loreto,2014-09-22
2014,39,C,106,Loreto,2014-09-29
2014,40,C,132,Loreto,2014-10-06
2014,41,C,198,Loreto,2014-10-13
2014,42,C,200,Loreto,2014-10-20
2014,43,C,170,Loreto,2014-10-27
2014,44,C,102,Loreto,2014-11-03
2014,45,C,154,Loreto,2014-11-10
2014,46,C,139,Loreto,2014-11-17
2014,47,C,159,Loreto,2014-11-24
2014,48,C,148,Loreto,2014-12-01
2014,49,C,145,Loreto,2014-12-08
2014,50,C,116,Loreto,2014-12-15
2014,51,C,121,Loreto,2014-12-22
2014,52,C,131,Loreto,2014-12-29
2014,53,C,114,Loreto,NA
2015,1,C,96,Loreto,2015-01-05
2015,2,C,124,Loreto,2015-01-12
2015,3,C,103,Loreto,2015-01-19
2015,4,C,104,Loreto,2015-01-26
2015,5,C,78,Loreto,2015-02-02
2015,6,C,70,Loreto,2015-02-09
2015,7,C,96,Loreto,2015-02-16
2015,8,C,87,Loreto,2015-02-23
2015,9,C,67,Loreto,2015-03-02
2015,10,C,55,Loreto,2015-03-09
2015,11,C,54,Loreto,2015-03-16
2015,12,C,42,Loreto,2015-03-23
2015,13,C,47,Loreto,2015-03-30
2015,14,C,43,Loreto,2015-04-06
2015,15,C,39,Loreto,2015-04-13
2015,16,C,46,Loreto,2015-04-20
2015,17,C,27,Loreto,2015-04-27
2015,18,C,25,Loreto,2015-05-04
2015,19,C,18,Loreto,2015-05-11
2015,20,C,19,Loreto,2015-05-18
2015,21,C,31,Loreto,2015-05-25
2015,22,C,14,Loreto,2015-06-01
2015,23,C,14,Loreto,2015-06-08
2015,24,C,13,Loreto,2015-06-15
2015,25,C,16,Loreto,2015-06-22
2015,26,C,9,Loreto,2015-06-29
2015,27,C,1,Loreto,2015-07-06
2015,28,C,4,Loreto,2015-07-13
2015,29,C,8,Loreto,2015-07-20
2015,29,P,1,Loreto,2015-07-20
2015,30,C,5,Loreto,2015-07-27
2015,31,C,12,Loreto,2015-08-03
2015,32,C,8,Loreto,2015-08-10
2015,33,C,9,Loreto,2015-08-17
2015,34,C,9,Loreto,2015-08-24
2015,35,C,7,Loreto,2015-08-31
2015,36,C,5,Loreto,2015-09-07
2015,37,C,9,Loreto,2015-09-14
2015,38,C,11,Loreto,2015-09-21
2015,39,C,18,Loreto,2015-09-28
2015,40,C,14,Loreto,2015-10-05
2015,41,C,13,Loreto,2015-10-12
2015,41,P,1,Loreto,2015-10-12
2015,42,C,14,Loreto,2015-10-19
2015,43,C,15,Loreto,2015-10-26
2015,44,C,17,Loreto,2015-11-02
2015,45,C,24,Loreto,2015-11-09
2015,46,C,22,Loreto,2015-11-16
2015,47,C,4,Loreto,2015-11-23
2015,48,C,10,Loreto,2015-11-30
2015,48,P,1,Loreto,2015-11-30
2015,49,C,15,Loreto,2015-12-07
2015,50,C,12,Loreto,2015-12-14
2015,51,C,14,Loreto,2015-12-21
2015,52,C,10,Loreto,2015-12-28
2016,1,C,7,Loreto,2016-01-04
2016,1,P,5,Loreto,2016-01-04
2016,2,C,9,Loreto,2016-01-11
2016,2,P,5,Loreto,2016-01-11
2016,3,C,5,Loreto,2016-01-18
2016,3,P,2,Loreto,2016-01-18
2016,4,C,14,Loreto,2016-01-25
2016,4,P,10,Loreto,2016-01-25
2016,5,C,17,Loreto,2016-02-01
2016,5,P,19,Loreto,2016-02-01
2016,6,C,24,Loreto,2016-02-08
2016,6,P,15,Loreto,2016-02-08
2016,7,C,18,Loreto,2016-02-15
2016,7,P,18,Loreto,2016-02-15
2016,8,C,14,Loreto,2016-02-22
2016,8,P,12,Loreto,2016-02-22
2016,9,C,32,Loreto,2016-02-29
2016,9,P,31,Loreto,2016-02-29
2016,10,C,50,Loreto,2016-03-07
2016,10,P,36,Loreto,2016-03-07
2016,11,C,44,Loreto,2016-03-14
2016,11,P,38,Loreto,2016-03-14
2016,12,C,29,Loreto,2016-03-21
2016,12,P,20,Loreto,2016-03-21
2016,13,C,29,Loreto,2016-03-28
2016,13,P,22,Loreto,2016-03-28
2016,14,C,28,Loreto,2016-04-04
2016,14,P,30,Loreto,2016-04-04
2016,15,C,38,Loreto,2016-04-11
2016,15,P,29,Loreto,2016-04-11
2016,16,C,22,Loreto,2016-04-18
2016,16,P,16,Loreto,2016-04-18
2016,17,C,37,Loreto,2016-04-25
2016,17,P,24,Loreto,2016-04-25
2016,18,C,29,Loreto,2016-05-02
2016,18,P,17,Loreto,2016-05-02
2016,19,C,25,Loreto,2016-05-09
2016,19,P,5,Loreto,2016-05-09
2016,20,C,32,Loreto,2016-05-16
2016,20,P,23,Loreto,2016-05-16
2016,21,C,15,Loreto,2016-05-23
2016,21,P,6,Loreto,2016-05-23
2016,22,C,14,Loreto,2016-05-30
2016,22,P,18,Loreto,2016-05-30
2016,23,C,8,Loreto,2016-06-06
2016,23,P,8,Loreto,2016-06-06
2016,24,C,5,Loreto,2016-06-13
2016,24,P,12,Loreto,2016-06-13
2016,25,C,7,Loreto,2016-06-20
2016,25,P,11,Loreto,2016-06-20
2016,26,C,6,Loreto,2016-06-27
2016,26,P,20,Loreto,2016-06-27
2016,27,C,12,Loreto,2016-07-04
2016,27,P,11,Loreto,2016-07-04
2016,28,C,17,Loreto,2016-07-11
2016,28,P,7,Loreto,2016-07-11
2016,29,C,10,Loreto,2016-07-18
2016,29,P,3,Loreto,2016-07-18
2016,30,C,8,Loreto,2016-07-25
2016,30,P,3,Loreto,2016-07-25
2016,31,C,4,Loreto,2016-08-01
2016,31,P,4,Loreto,2016-08-01
2016,32,C,11,Loreto,2016-08-08
2016,32,P,12,Loreto,2016-08-08
2016,33,C,9,Loreto,2016-08-15
2016,33,P,3,Loreto,2016-08-15
2016,34,C,8,Loreto,2016-08-22
2016,34,P,3,Loreto,2016-08-22
2016,35,C,5,Loreto,2016-08-29
2016,35,P,6,Loreto,2016-08-29
2016,36,C,5,Loreto,2016-09-05
2016,36,P,2,Loreto,2016-09-05
2016,37,C,7,Loreto,2016-09-12
2016,37,P,12,Loreto,2016-09-12
