geo_id,geo_idx,geo_tipo,geo_region,geo_provincia,geo_nombre,siaf_id,siaf_tipo,siaf_nombre,siaf_nombre_largo
080106,080106,D,Cusco,Cuzco,Santiago,300689,D,MD Santiago,"MD Santiago, Cuzco, Cusco"
080107,080107,D,Cusco,Cuzco,Saylla,300690,D,MD Saylla,"MD Saylla, Cuzco, Cusco"
080108,080108,D,Cusco,Cuzco,Wanchaq,300691,D,MD Wanchaq,"MD Wanchaq, Cuzco, Cusco"
080200,080200,P,Cusco,Acomayo,Acomayo,300692,P,MP Acomayo,"MP Acomayo, Cusco"
080201,080201,D,Cusco,Acomayo,Acomayo,,,,
080202,080202,D,Cusco,Acomayo,Acopia,300693,D,MD Acopia,"MD Acopia, Acomayo, Cusco"
080203,080203,D,Cusco,Acomayo,Acos,300694,D,MD Acos,"MD Acos, Acomayo, Cusco"
080204,080204,D,Cusco,Acomayo,Mosoc Llacta,300695,D,MD Mosoc Llacta,"MD Mosoc Llacta, Acomayo, Cusco"
080205,080205,D,Cusco,Acomayo,Pomacanchi,300696,D,MD Pomacanchi,"MD Pomacanchi, Acomayo, Cusco"
080206,080206,D,Cusco,Acomayo,Rondocan,300697,D,MD Rondocan,"MD Rondocan, Acomayo, Cusco"
080207,080207,D,Cusco,Acomayo,Sangarara,300698,D,MD Sangarara,"MD Sangarara, Acomayo, Cusco"
080300,080300,P,Cusco,Anta,Anta,300699,P,MP Anta,"MP Anta, Cusco"
080301,080301,D,Cusco,Anta,Anta,,,,
080302,080302,D,Cusco,Anta,Ancahuasi,300700,D,MD Ancahuasi,"MD Ancahuasi, Anta, Cusco"
080303,080303,D,Cusco,Anta,Cachimayo,300701,D,MD Cachimayo,"MD Cachimayo, Anta, Cusco"
080304,080304,D,Cusco,Anta,Chinchaypujio,300702,D,MD Chinchaypujio,"MD Chinchaypujio, Anta, Cusco"
080305,080305,D,Cusco,Anta,Huarocondo,300703,D,MD Huarocondo,"MD Huarocondo, Anta, Cusco"
080306,080306,D,Cusco,Anta,Limatambo,300704,D,MD Limatambo,"MD Limatambo, Anta, Cusco"
080307,080307,D,Cusco,Anta,Mollepata,300705,D,MD Mollepata,"MD Mollepata, Anta, Cusco"
080308,080308,D,Cusco,Anta,Pucyura,300706,D,MD Pucyura,"MD Pucyura, Anta, Cusco"
080309,080309,D,Cusco,Anta,Zurite,300707,D,MD Zurite,"MD Zurite, Anta, Cusco"
080400,080400,P,Cusco,Calca,Calca,300708,P,MP Calca,"MP Calca, Cusco"
080401,080401,D,Cusco,Calca,Calca,,,,
080402,080402,D,Cusco,Calca,Coya,300709,D,MD Coya,"MD Coya, Calca, Cusco"
080403,080403,D,Cusco,Calca,Lamay,300710,D,MD Lamay,"MD Lamay, Calca, Cusco"
080404,080404,D,Cusco,Calca,Lares,300711,D,MD Lares,"MD Lares, Calca, Cusco"
080405,080405,D,Cusco,Calca,Pisac,300712,D,MD Pisac,"MD Pisac, Calca, Cusco"
080406,080406,D,Cusco,Calca,San Salvador,300713,D,MD San Salvador,"MD San Salvador, Calca, Cusco"
080407,080407,D,Cusco,Calca,Taray,300714,D,MD Taray,"MD Taray, Calca, Cusco"
080408,080408,D,Cusco,Calca,Yanatile,300715,D,MD Yanatile,"MD Yanatile, Calca, Cusco"
080500,080500,P,Cusco,Canas,Canas,300716,P,MP Canas,"MP Canas, Cusco"
080501,080501,D,Cusco,Canas,Yanaoca,,,,
080502,080502,D,Cusco,Canas,Checca,300717,D,MD Checca,"MD Checca, Canas, Cusco"
080503,080503,D,Cusco,Canas,Kunturkanki,300718,D,MD Kunturkanki,"MD Kunturkanki, Canas, Cusco"
080504,080504,D,Cusco,Canas,Langui,300719,D,MD Langui,"MD Langui, Canas, Cusco"
080505,080505,D,Cusco,Canas,Layo,300720,D,MD Layo,"MD Layo, Canas, Cusco"
080506,080506,D,Cusco,Canas,Pampamarca,300721,D,MD Pampamarca,"MD Pampamarca, Canas, Cusco"
080507,080507,D,Cusco,Canas,Quehue,300722,D,MD Quehue,"MD Quehue, Canas, Cusco"
080508,080508,D,Cusco,Canas,Tupac Amaru,300723,D,MD Tupac Amaru,"MD Tupac Amaru, Canas, Cusco"
080600,080600,P,Cusco,Canchis,Canchis,300724,P,MP Canchis,"MP Canchis, Cusco"
080601,080601,D,Cusco,Canchis,Sicuani,,,,
080602,080602,D,Cusco,Canchis,Checacupe,300725,D,MD Checacupe,"MD Checacupe, Canchis, Cusco"
080603,080603,D,Cusco,Canchis,Combapata,300726,D,MD Combapata,"MD Combapata, Canchis, Cusco"
080604,080604,D,Cusco,Canchis,Marangani,300727,D,MD Marangani,"MD Marangani, Canchis, Cusco"
080605,080605,D,Cusco,Canchis,Pitumarca,300728,D,MD Pitumarca,"MD Pitumarca, Canchis, Cusco"
080606,080606,D,Cusco,Canchis,San Pablo,300729,D,MD San Pablo,"MD San Pablo, Canchis, Cusco"
080607,080607,D,Cusco,Canchis,San Pedro,300730,D,MD San Pedro,"MD San Pedro, Canchis, Cusco"
080608,080608,D,Cusco,Canchis,Tinta,300731,D,MD Tinta,"MD Tinta, Canchis, Cusco"
080700,080700,P,Cusco,Chumbivilcas,Chumbivilcas,300732,P,MP Chumbivilcas,"MP Chumbivilcas, Cusco"
080701,080701,D,Cusco,Chumbivilcas,Santo Tomas,,,,
080702,080702,D,Cusco,Chumbivilcas,Capacmarca,300733,D,MD Capacmarca,"MD Capacmarca, Chumbivilcas, Cusco"
080703,080703,D,Cusco,Chumbivilcas,Chamaca,300734,D,MD Chamaca,"MD Chamaca, Chumbivilcas, Cusco"
080704,080704,D,Cusco,Chumbivilcas,Colquemarca,300735,D,MD Colquemarca,"MD Colquemarca, Chumbivilcas, Cusco"
080705,080705,D,Cusco,Chumbivilcas,Livitaca,300736,D,MD Livitaca,"MD Livitaca, Chumbivilcas, Cusco"
080706,080706,D,Cusco,Chumbivilcas,Llusco,300737,D,MD Llusco,"MD Llusco, Chumbivilcas, Cusco"
080707,080707,D,Cusco,Chumbivilcas,Quiñota,300738,D,MD Quiñota,"MD Quiñota, Chumbivilcas, Cusco"
080708,080708,D,Cusco,Chumbivilcas,Velille,300739,D,MD Velille,"MD Velille, Chumbivilcas, Cusco"
080800,080800,P,Cusco,Espinar,Espinar,300740,P,MP Espinar,"MP Espinar, Cusco"
080801,080801,D,Cusco,Espinar,Espinar,,,,
080802,080802,D,Cusco,Espinar,Condoroma,300741,D,MD Condoroma,"MD Condoroma, Espinar, Cusco"
080803,080803,D,Cusco,Espinar,Coporaque,300742,D,MD Coporaque,"MD Coporaque, Espinar, Cusco"
080804,080804,D,Cusco,Espinar,Ocoruro,300743,D,MD Ocoruro,"MD Ocoruro, Espinar, Cusco"
080805,080805,D,Cusco,Espinar,Pallpata,300744,D,MD Pallpata,"MD Pallpata, Espinar, Cusco"
080806,080806,D,Cusco,Espinar,Pichigua,300745,D,MD Pichigua,"MD Pichigua, Espinar, Cusco"
080807,080807,D,Cusco,Espinar,Suyckutambo,300746,D,MD Suyckutambo,"MD Suyckutambo, Espinar, Cusco"
080808,080808,D,Cusco,Espinar,Alto Pichigua,300747,D,MD Alto Pichigua,"MD Alto Pichigua, Espinar, Cusco"
080900,080900,P,Cusco,La Convención,La Convención,300748,P,MP La Convención,"MP La Convención, Cusco"
080901,080901,D,Cusco,La Convención,Santa Ana,,,,
080902,080902,D,Cusco,La Convención,Echarate,300749,D,MD Echarate,"MD Echarate, La Convención, Cusco"
080903,080903,D,Cusco,La Convención,Huayopata,300750,D,MD Huayopata,"MD Huayopata, La Convención, Cusco"
080904,080904,D,Cusco,La Convención,Maranura,300751,D,MD Maranura,"MD Maranura, La Convención, Cusco"
080905,080905,D,Cusco,La Convención,Ocobamba,300752,D,MD Ocobamba,"MD Ocobamba, La Convención, Cusco"
080906,080906,D,Cusco,La Convención,Quellouno,300753,D,MD Quellouno,"MD Quellouno, La Convención, Cusco"
080907,080907,D,Cusco,La Convención,Kimbiri,300754,D,MD Kimbiri,"MD Kimbiri, La Convención, Cusco"
080908,080908,D,Cusco,La Convención,Santa Teresa,300755,D,MD Santa Teresa,"MD Santa Teresa, La Convención, Cusco"
080909,080909,D,Cusco,La Convención,Vilcabamba,300756,D,MD Vilcabamba,"MD Vilcabamba, La Convención, Cusco"
080910,080910,D,Cusco,La Convención,Pichari,300757,D,MD Pichari,"MD Pichari, La Convención, Cusco"
080911,080911,D,Cusco,La Convención,Inkawasi,301859,D,MD Inkawasi,"MD Inkawasi, La Convención, Cusco"
080912,080912,D,Cusco,La Convención,Villa Virgen,301858,D,MD Villa Virgen,"MD Villa Virgen, La Convención, Cusco"
080913,080913,D,Cusco,La Convención,Villa Kintiarina,301867,D,MD Villa Kintiarina,"MD Villa Kintiarina, La Convención, Cusco"
080914,080914,D,Cusco,La Convención,Megantoni,301884,D,MD Megantoni,"MD Megantoni, La Convención, Cusco"
080915,080915,D,Cusco,La Convención,Kumpirushiato,301893,D,MD Kumpirushiato,"MD Kumpirushiato, La Convención, Cusco"
080916,080916,D,Cusco,La Convención,Cielo Punco,301894,D,MD Cielo Punco,"MD Cielo Punco, La Convención, Cusco"
080917,080917,D,Cusco,La Convención,Manitea,301895,D,MD Manitea,"MD Manitea, La Convención, Cusco"
080918,080918,D,Cusco,La Convención,Unión Ashaninka,301902,D,MD Unión Ashaninka,"MD Unión Ashaninka, La Convención, Cusco"
081000,081000,P,Cusco,Paruro,Paruro,300758,P,MP Paruro,"MP Paruro, Cusco"
081001,081001,D,Cusco,Paruro,Paruro,,,,
081002,081002,D,Cusco,Paruro,Accha,300759,D,MD Accha,"MD Accha, Paruro, Cusco"
081003,081003,D,Cusco,Paruro,Ccapi,300760,D,MD Ccapi,"MD Ccapi, Paruro, Cusco"
081004,081004,D,Cusco,Paruro,Colcha,300761,D,MD Colcha,"MD Colcha, Paruro, Cusco"
081005,081005,D,Cusco,Paruro,Huanoquite,300762,D,MD Huanoquite,"MD Huanoquite, Paruro, Cusco"
081006,081006,D,Cusco,Paruro,Omacha,300763,D,MD Omacha,"MD Omacha, Paruro, Cusco"
081007,081007,D,Cusco,Paruro,Paccaritambo,300764,D,MD Paccaritambo,"MD Paccaritambo, Paruro, Cusco"
081008,081008,D,Cusco,Paruro,Pillpinto,300765,D,MD Pillpinto,"MD Pillpinto, Paruro, Cusco"
081009,081009,D,Cusco,Paruro,Yaurisque,300766,D,MD Yaurisque,"MD Yaurisque, Paruro, Cusco"
081100,081100,P,Cusco,Paucartambo,Paucartambo,300767,P,MP Paucartambo,"MP Paucartambo, Cusco"
081101,081101,D,Cusco,Paucartambo,Paucartambo,,,,
081102,081102,D,Cusco,Paucartambo,Caicay,300768,D,MD Caicay,"MD Caicay, Paucartambo, Cusco"
081103,081103,D,Cusco,Paucartambo,Challabamba,300769,D,MD Challabamba,"MD Challabamba, Paucartambo, Cusco"
081104,081104,D,Cusco,Paucartambo,Colquepata,300770,D,MD Colquepata,"MD Colquepata, Paucartambo, Cusco"
081105,081105,D,Cusco,Paucartambo,Huancarani,300771,D,MD Huancarani,"MD Huancarani, Paucartambo, Cusco"
081106,081106,D,Cusco,Paucartambo,Kosñipata,300772,D,MD Kosñipata,"MD Kosñipata, Paucartambo, Cusco"
081200,081200,P,Cusco,Quispicanchi,Quispicanchi,300773,P,MP Quispicanchi,"MP Quispicanchi, Cusco"
081201,081201,D,Cusco,Quispicanchi,Urcos,,,,
081202,081202,D,Cusco,Quispicanchi,Andahuaylillas,300774,D,MD Andahuaylillas,"MD Andahuaylillas, Quispicanchi, Cusco"
081203,081203,D,Cusco,Quispicanchi,Camanti,300775,D,MD Camanti,"MD Camanti, Quispicanchi, Cusco"
081204,081204,D,Cusco,Quispicanchi,Ccarhuayo,300776,D,MD Ccarhuayo,"MD Ccarhuayo, Quispicanchi, Cusco"
081205,081205,D,Cusco,Quispicanchi,Ccatca,300777,D,MD Ccatca,"MD Ccatca, Quispicanchi, Cusco"
081206,081206,D,Cusco,Quispicanchi,Cusipata,300778,D,MD Cusipata,"MD Cusipata, Quispicanchi, Cusco"
081207,081207,D,Cusco,Quispicanchi,Huaro,300779,D,MD Huaro,"MD Huaro, Quispicanchi, Cusco"
081208,081208,D,Cusco,Quispicanchi,Lucre,300780,D,MD Lucre,"MD Lucre, Quispicanchi, Cusco"
081209,081209,D,Cusco,Quispicanchi,Marcapata,300781,D,MD Marcapata,"MD Marcapata, Quispicanchi, Cusco"
081210,081210,D,Cusco,Quispicanchi,Ocongate,300782,D,MD Ocongate,"MD Ocongate, Quispicanchi, Cusco"
081211,081211,D,Cusco,Quispicanchi,Oropesa,300783,D,MD Oropesa,"MD Oropesa, Quispicanchi, Cusco"
081212,081212,D,Cusco,Quispicanchi,Quiquijana,300784,D,MD Quiquijana,"MD Quiquijana, Quispicanchi, Cusco"
081300,081300,P,Cusco,Urubamba,Urubamba,300785,P,MP Urubamba,"MP Urubamba, Cusco"
081301,081301,D,Cusco,Urubamba,Urubamba,,,,
081302,081302,D,Cusco,Urubamba,Chinchero,300786,D,MD Chinchero,"MD Chinchero, Urubamba, Cusco"
081303,081303,D,Cusco,Urubamba,Huayllabamba,300787,D,MD Huayllabamba,"MD Huayllabamba, Urubamba, Cusco"
081304,081304,D,Cusco,Urubamba,Machupicchu,300788,D,MD Machupicchu,"MD Machupicchu, Urubamba, Cusco"
081305,081305,D,Cusco,Urubamba,Maras,300789,D,MD Maras,"MD Maras, Urubamba, Cusco"
081306,081306,D,Cusco,Urubamba,Ollantaytambo,300790,D,MD Ollantaytambo,"MD Ollantaytambo, Urubamba, Cusco"
081307,081307,D,Cusco,Urubamba,Yucay,300791,D,MD Yucay,"MD Yucay, Urubamba, Cusco"
090000,090000,R,Huancavelica,,Huancavelica,447,R,GR Huancavelica,GR Huancavelica
090100,090100,P,Huancavelica,Huancavelica,Huancavelica,300792,P,MP Huancavelica,"MP Huancavelica, Huancavelica"
090101,090101,D,Huancavelica,Huancavelica,Huancavelica,,,,
090102,090102,D,Huancavelica,Huancavelica,Acobambilla,300793,D,MD Acobambilla,"MD Acobambilla, Huancavelica, Huancavelica"
090103,090103,D,Huancavelica,Huancavelica,Acoria,300794,D,MD Acoria,"MD Acoria, Huancavelica, Huancavelica"
090104,090104,D,Huancavelica,Huancavelica,Conayca,300795,D,MD Conayca,"MD Conayca, Huancavelica, Huancavelica"
090105,090105,D,Huancavelica,Huancavelica,Cuenca,300796,D,MD Cuenca,"MD Cuenca, Huancavelica, Huancavelica"
090106,090106,D,Huancavelica,Huancavelica,Huachocolpa,300797,D,MD Huachocolpa,"MD Huachocolpa, Huancavelica, Huancavelica"
090107,090107,D,Huancavelica,Huancavelica,Huayllahuara,300798,D,MD Huayllahuara,"MD Huayllahuara, Huancavelica, Huancavelica"
090108,090108,D,Huancavelica,Huancavelica,Izcuchaca,300799,D,MD Izcuchaca,"MD Izcuchaca, Huancavelica, Huancavelica"
090109,090109,D,Huancavelica,Huancavelica,Laria,300800,D,MD Laria,"MD Laria, Huancavelica, Huancavelica"
090110,090110,D,Huancavelica,Huancavelica,Manta,300801,D,MD Manta,"MD Manta, Huancavelica, Huancavelica"
090111,090111,D,Huancavelica,Huancavelica,Mariscal Cáceres,300802,D,MD Mariscal Cáceres,"MD Mariscal Cáceres, Huancavelica, Huancavelica"
090112,090112,D,Huancavelica,Huancavelica,Moya,300803,D,MD Moya,"MD Moya, Huancavelica, Huancavelica"
090113,090113,D,Huancavelica,Huancavelica,Nuevo Occoro,300804,D,MD Nuevo Occoro,"MD Nuevo Occoro, Huancavelica, Huancavelica"
090114,090114,D,Huancavelica,Huancavelica,Palca,300805,D,MD Palca,"MD Palca, Huancavelica, Huancavelica"
090115,090115,D,Huancavelica,Huancavelica,Pilchaca,300806,D,MD Pilchaca,"MD Pilchaca, Huancavelica, Huancavelica"
090116,090116,D,Huancavelica,Huancavelica,Vilca,300807,D,MD Vilca,"MD Vilca, Huancavelica, Huancavelica"
090117,090117,D,Huancavelica,Huancavelica,Yauli,300808,D,MD Yauli,"MD Yauli, Huancavelica, Huancavelica"
090118,090118,D,Huancavelica,Huancavelica,Ascensión,301831,D,MD Ascensión,"MD Ascensión, Huancavelica, Huancavelica"
090119,090119,D,Huancavelica,Huancavelica,Huando,300875,D,MD Huando,"MD Huando, Huancavelica, Huancavelica"
090200,090200,P,Huancavelica,Acobamba,Acobamba,300809,P,MP Acobamba,"MP Acobamba, Huancavelica"
090201,090201,D,Huancavelica,Acobamba,Acobamba,,,,
090202,090202,D,Huancavelica,Acobamba,Andabamba,300810,D,MD Andabamba,"MD Andabamba, Acobamba, Huancavelica"
090203,090203,D,Huancavelica,Acobamba,Anta,300811,D,MD Anta,"MD Anta, Acobamba, Huancavelica"
090204,090204,D,Huancavelica,Acobamba,Caja,300812,D,MD Caja,"MD Caja, Acobamba, Huancavelica"
090205,090205,D,Huancavelica,Acobamba,Marcas,300813,D,MD Marcas,"MD Marcas, Acobamba, Huancavelica"
090206,090206,D,Huancavelica,Acobamba,Paucara,300814,D,MD Paucara,"MD Paucara, Acobamba, Huancavelica"
090207,090207,D,Huancavelica,Acobamba,Pomacocha,300815,D,MD Pomacocha,"MD Pomacocha, Acobamba, Huancavelica"
090208,090208,D,Huancavelica,Acobamba,Rosario,300816,D,MD Rosario,"MD Rosario, Acobamba, Huancavelica"
090300,090300,P,Huancavelica,Angaraes,Angaraes,300817,P,MP Angaraes,"MP Angaraes, Huancavelica"
090301,090301,D,Huancavelica,Angaraes,Lircay,,,,
090302,090302,D,Huancavelica,Angaraes,Anchonga,300818,D,MD Anchonga,"MD Anchonga, Angaraes, Huancavelica"
090303,090303,D,Huancavelica,Angaraes,Callanmarca,300819,D,MD Callanmarca,"MD Callanmarca, Angaraes, Huancavelica"
090304,090304,D,Huancavelica,Angaraes,Ccochaccasa,300820,D,MD Ccochaccasa,"MD Ccochaccasa, Angaraes, Huancavelica"
090305,090305,D,Huancavelica,Angaraes,Chincho,300821,D,MD Chincho,"MD Chincho, Angaraes, Huancavelica"
090306,090306,D,Huancavelica,Angaraes,Congalla,300822,D,MD Congalla,"MD Congalla, Angaraes, Huancavelica"
090307,090307,D,Huancavelica,Angaraes,Huanca-Huanca,300823,D,MD Huanca-Huanca,"MD Huanca-Huanca, Angaraes, Huancavelica"
090308,090308,D,Huancavelica,Angaraes,Huayllay Grande,300824,D,MD Huayllay Grande,"MD Huayllay Grande, Angaraes, Huancavelica"
090309,090309,D,Huancavelica,Angaraes,Julcamarca,300825,D,MD Julcamarca,"MD Julcamarca, Angaraes, Huancavelica"
090310,090310,D,Huancavelica,Angaraes,San Antonio de Antaparco,300826,D,MD San Antonio de Antaparco,"MD San Antonio de Antaparco, Angaraes, Huancavelica"
090311,090311,D,Huancavelica,Angaraes,Santo Tomas de Pata,300827,D,MD Santo Tomas de Pata,"MD Santo Tomas de Pata, Angaraes, Huancavelica"
090312,090312,D,Huancavelica,Angaraes,Secclla,300828,D,MD Secclla,"MD Secclla, Angaraes, Huancavelica"
090400,090400,P,Huancavelica,Castrovirreyna,Castrovirreyna,300829,P,MP Castrovirreyna,"MP Castrovirreyna, Huancavelica"
090401,090401,D,Huancavelica,Castrovirreyna,Castrovirreyna,,,,
090402,090402,D,Huancavelica,Castrovirreyna,Arma,300830,D,MD Arma,"MD Arma, Castrovirreyna, Huancavelica"
090403,090403,D,Huancavelica,Castrovirreyna,Aurahua,300831,D,MD Aurahua,"MD Aurahua, Castrovirreyna, Huancavelica"
090404,090404,D,Huancavelica,Castrovirreyna,Capillas,300832,D,MD Capillas,"MD Capillas, Castrovirreyna, Huancavelica"
090405,090405,D,Huancavelica,Castrovirreyna,Chupamarca,300833,D,MD Chupamarca,"MD Chupamarca, Castrovirreyna, Huancavelica"
090406,090406,D,Huancavelica,Castrovirreyna,Cocas,300834,D,MD Cocas,"MD Cocas, Castrovirreyna, Huancavelica"
090407,090407,D,Huancavelica,Castrovirreyna,Huachos,300835,D,MD Huachos,"MD Huachos, Castrovirreyna, Huancavelica"
090408,090408,D,Huancavelica,Castrovirreyna,Huamatambo,300836,D,MD Huamatambo,"MD Huamatambo, Castrovirreyna, Huancavelica"
090409,090409,D,Huancavelica,Castrovirreyna,Mollepampa,300837,D,MD Mollepampa,"MD Mollepampa, Castrovirreyna, Huancavelica"
090410,090410,D,Huancavelica,Castrovirreyna,San Juan,300838,D,MD San Juan,"MD San Juan, Castrovirreyna, Huancavelica"
090411,090411,D,Huancavelica,Castrovirreyna,Santa Ana,300839,D,MD Santa Ana,"MD Santa Ana, Castrovirreyna, Huancavelica"
090412,090412,D,Huancavelica,Castrovirreyna,Tantara,300840,D,MD Tantara,"MD Tantara, Castrovirreyna, Huancavelica"
090413,090413,D,Huancavelica,Castrovirreyna,Ticrapo,300841,D,MD Ticrapo,"MD Ticrapo, Castrovirreyna, Huancavelica"
090500,090500,P,Huancavelica,Churcampa,Churcampa,300842,P,MP Churcampa,"MP Churcampa, Huancavelica"
090501,090501,D,Huancavelica,Churcampa,Churcampa,,,,
090502,090502,D,Huancavelica,Churcampa,Anco,300843,D,MD Anco,"MD Anco, Churcampa, Huancavelica"
090503,090503,D,Huancavelica,Churcampa,Chinchihuasi,300844,D,MD Chinchihuasi,"MD Chinchihuasi, Churcampa, Huancavelica"
090504,090504,D,Huancavelica,Churcampa,El Carmen,300845,D,MD El Carmen,"MD El Carmen, Churcampa, Huancavelica"
090505,090505,D,Huancavelica,Churcampa,La Merced,300846,D,MD La Merced,"MD La Merced, Churcampa, Huancavelica"
090506,090506,D,Huancavelica,Churcampa,Locroja,300847,D,MD Locroja,"MD Locroja, Churcampa, Huancavelica"
090507,090507,D,Huancavelica,Churcampa,Paucarbamba,300848,D,MD Paucarbamba,"MD Paucarbamba, Churcampa, Huancavelica"
090508,090508,D,Huancavelica,Churcampa,San Miguel de Mayocc,300849,D,MD San Miguel de Mayocc,"MD San Miguel de Mayocc, Churcampa, Huancavelica"
090509,090509,D,Huancavelica,Churcampa,San Pedro de Coris,300850,D,MD San Pedro de Coris,"MD San Pedro de Coris, Churcampa, Huancavelica"
090510,090510,D,Huancavelica,Churcampa,Pachamarca,300851,D,MD Pachamarca,"MD Pachamarca, Churcampa, Huancavelica"
090511,090511,D,Huancavelica,Churcampa,Cosme,301845,D,MD Cosme,"MD Cosme, Churcampa, Huancavelica"
090600,090600,P,Huancavelica,Huaytará,Huaytará,300852,P,MP Huaytará,"MP Huaytará, Huancavelica"
090601,090601,D,Huancavelica,Huaytará,Huaytará,,,,
090602,090602,D,Huancavelica,Huaytará,Ayavi,300853,D,MD Ayavi,"MD Ayavi, Huaytará, Huancavelica"
090603,090603,D,Huancavelica,Huaytará,Cordova,300854,D,MD Cordova,"MD Cordova, Huaytará, Huancavelica"
090604,090604,D,Huancavelica,Huaytará,Huayacundo Arma,300855,D,MD Huayacundo Arma,"MD Huayacundo Arma, Huaytará, Huancavelica"
090605,090605,D,Huancavelica,Huaytará,Laramarca,300856,D,MD Laramarca,"MD Laramarca, Huaytará, Huancavelica"
090606,090606,D,Huancavelica,Huaytará,Ocoyo,300857,D,MD Ocoyo,"MD Ocoyo, Huaytará, Huancavelica"
090607,090607,D,Huancavelica,Huaytará,Pilpichaca,300858,D,MD Pilpichaca,"MD Pilpichaca, Huaytará, Huancavelica"
090608,090608,D,Huancavelica,Huaytará,Querco,300859,D,MD Querco,"MD Querco, Huaytará, Huancavelica"
090609,090609,D,Huancavelica,Huaytará,Quito-Arma,300860,D,MD Quito-Arma,"MD Quito-Arma, Huaytará, Huancavelica"
090610,090610,D,Huancavelica,Huaytará,San Antonio de Cusicancha,300861,D,MD San Antonio de Cusicancha,"MD San Antonio de Cusicancha, Huaytará, Huancavelica"
090611,090611,D,Huancavelica,Huaytará,San Francisco de Sangayaico,300862,D,MD San Francisco de Sangayaico,"MD San Francisco de Sangayaico, Huaytará, Huancavelica"
090612,090612,D,Huancavelica,Huaytará,San Isidro,300863,D,MD San Isidro,"MD San Isidro, Huaytará, Huancavelica"
090613,090613,D,Huancavelica,Huaytará,Santiago de Chocorvos,300864,D,MD Santiago de Chocorvos,"MD Santiago de Chocorvos, Huaytará, Huancavelica"
090614,090614,D,Huancavelica,Huaytará,Santiago de Quirahuara,300865,D,MD Santiago de Quirahuara,"MD Santiago de Quirahuara, Huaytará, Huancavelica"
090615,090615,D,Huancavelica,Huaytará,Santo Domingo de Capillas,300866,D,MD Santo Domingo de Capillas,"MD Santo Domingo de Capillas, Huaytará, Huancavelica"
090616,090616,D,Huancavelica,Huaytará,Tambo,300867,D,MD Tambo,"MD Tambo, Huaytará, Huancavelica"
090700,090700,P,Huancavelica,Tayacaja,Tayacaja,300868,P,MP Tayacaja,"MP Tayacaja, Huancavelica"
090701,090701,D,Huancavelica,Tayacaja,Pampas,,,,
090702,090702,D,Huancavelica,Tayacaja,Acostambo,300869,D,MD Acostambo,"MD Acostambo, Tayacaja, Huancavelica"
090703,090703,D,Huancavelica,Tayacaja,Acraquia,300870,D,MD Acraquia,"MD Acraquia, Tayacaja, Huancavelica"
090704,090704,D,Huancavelica,Tayacaja,Ahuaycha,300871,D,MD Ahuaycha,"MD Ahuaycha, Tayacaja, Huancavelica"
090705,090705,D,Huancavelica,Tayacaja,Colcabamba,300872,D,MD Colcabamba,"MD Colcabamba, Tayacaja, Huancavelica"
090706,090706,D,Huancavelica,Tayacaja,Daniel Hernández,300873,D,MD Daniel Hernández,"MD Daniel Hernández, Tayacaja, Huancavelica"
090707,090707,D,Huancavelica,Tayacaja,Huachocolpa,300874,D,MD Huachocolpa,"MD Huachocolpa, Tayacaja, Huancavelica"
090709,090709,D,Huancavelica,Tayacaja,Huaribamba,300876,D,MD Huaribamba,"MD Huaribamba, Tayacaja, Huancavelica"
090710,090710,D,Huancavelica,Tayacaja,Ñahuimpuquio,300877,D,MD Ñahuimpuquio,"MD Ñahuimpuquio, Tayacaja, Huancavelica"
090711,090711,D,Huancavelica,Tayacaja,Pazos,300878,D,MD Pazos,"MD Pazos, Tayacaja, Huancavelica"
090713,090713,D,Huancavelica,Tayacaja,Quishuar,300879,D,MD Quishuar,"MD Quishuar, Tayacaja, Huancavelica"
090714,090714,D,Huancavelica,Tayacaja,Salcabamba,300880,D,MD Salcabamba,"MD Salcabamba, Tayacaja, Huancavelica"
090715,090715,D,Huancavelica,Tayacaja,Salcahuasi,300881,D,MD Salcahuasi,"MD Salcahuasi, Tayacaja, Huancavelica"
090716,090716,D,Huancavelica,Tayacaja,San Marcos de Rocchac,300882,D,MD San Marcos de Rocchac,"MD San Marcos de Rocchac, Tayacaja, Huancavelica"
