anio,cat,siaf_id,pia,pim,devengado
2013,total,300370,3837098,9183523,6313469
2013,total,300371,1146228,2460854,1880071
2013,total,300372,5403776,9088262,5806039
2013,total,300373,969687,3215228,1988891
2013,total,300374,6114523,10802099,5787745
2013,total,300375,4286382,8735621,4627880
2013,total,300376,3380626,7283631,4067277
2013,total,300377,1337131,2395813,1652018
2013,total,300378,1912566,3880294,2591144
2013,total,300379,1788786,2597527,1396167
2013,total,300380,1352466,2502211,2014680
2013,total,300381,11027526,18582298,9672819
2013,total,300382,2075659,3204205,2100972
2013,total,300383,945053,1530473,1079033
2013,total,300384,2980728,6666648,4696089
2013,total,300385,6657105,7215970,3456409
2013,total,300386,2100507,5747289,4319029
2013,total,300387,1756847,3352099,2116749
2013,total,300388,1073797,2184702,1109431
2013,total,300389,11761244,18673029,10343469
2013,total,300390,2840750,4809011,3326276
2013,total,300391,668990,1252936,993219
2013,total,300392,984976,2104691,1499161
2013,total,300393,7402436,11032787,7772645
2013,total,300394,1876934,2902719,1984424
2013,total,300395,18332030,40048629,25785567
2013,total,300396,907370,1780990,1228178
2013,total,300397,1821908,3556256,2759415
2013,total,300398,2716765,6732604,3672298
2013,total,300399,6063048,11099562,7733431
2013,total,300400,1249133,4595254,2825469
2013,total,300401,755681,1971792,1461705
2013,total,300402,1836302,3287856,2051496
2013,total,300403,718358,1802236,933257
2013,total,300404,1118441,2056221,1413497
2013,total,300405,1450736,5863993,2740771
2013,total,300406,839151,1616221,1112010
2013,total,300407,748601,1870070,1344186
2013,total,300408,2013394,3250781,2196417
2013,total,300409,783923,1379924,1100628
2013,total,300410,1356776,2359490,1349644
2013,total,300411,1981313,3000827,1669290
2013,total,300412,788963,2618610,1476536
2013,total,300413,1711166,3871520,3112883
2013,total,300414,46811194,106947408,57290689
2013,total,300415,4239314,7843222,5652062
2013,total,300416,1298220,3085036,2049335
2013,total,300417,8378472,13801732,8585643
2013,total,300418,1215118,2851571,2353477
2013,total,300419,763372,1077221,786688
2013,total,300420,3258787,6200071,3625033
2013,total,300421,2029921,3400946,1984845
2013,total,300422,7188534,10618315,7282698
2013,total,300423,17076316,37755538,18687844
2013,total,300424,8308439,18197206,12979843
2013,total,300425,5847309,11547505,7409216
2013,total,300426,5917679,13973112,5741063
2013,total,300427,2935813,7952048,3300321
2013,total,300428,6262566,16518618,8553721
2013,total,300429,3096850,9905451,7119340
2013,total,300430,2056439,2898543,1992889
2013,total,300431,717234,1919645,1616384
2013,total,300432,2181247,5428281,2771849
2013,total,300433,1396225,9222553,8334355
2013,total,300434,3407050,8924445,4019091
2013,total,300435,532204,993223,640711
2013,total,300436,756088,2780199,1711747
2013,total,300437,629110,1524972,845905
2013,total,300438,634433,914709,684365
2013,total,300439,948717,1784240,1148375
2013,total,300440,48155123,90022608,66532273
2013,total,300441,6497860,18403114,11513487
2013,total,300442,2790756,11635403,5035863
2013,total,300443,3752095,6410475,4621930
2013,total,300444,5515886,13956797,8963508
2013,total,300445,2354607,11863927,5797827
2013,total,300446,1117556,1711968,1274662
2013,total,300447,2345173,13835401,3577708
2013,total,300448,1360104,2980663,1742333
2013,total,300449,8555669,23086005,15374800
2013,total,300450,809231,1942599,1172760
2013,total,300451,3519616,14135456,9483348
2013,total,300452,2369101,6272503,5200957
2013,total,300453,12585442,16294475,11843585
2013,total,301830,3678702,14051407,8107364
2013,total,300454,7405290,29279307,18859784
2013,total,300455,3182057,13245826,10327065
2013,total,300456,3397659,10827987,6232118
2013,total,300457,1206834,2505155,1436909
2013,total,300458,3886725,12467988,8959472
2013,total,300459,1565367,5904580,5291667
2013,total,300460,2818279,13820024,9545999
2013,total,300461,1078929,10278570,8031236
2013,total,300462,802366,2127609,1421850
2013,total,300463,1289270,5513773,4538079
2013,total,300464,25953942,96086840,44068175
2013,total,300465,5522097,26897044,21953687
2013,total,300466,2086756,18087902,10315541
2013,total,300467,1410221,3101931,2308405
2013,total,300468,2226554,6564111,4984503
2013,total,300469,3163751,37040186,23940662
2013,total,300470,5077818,29935415,26683268
2013,total,301837,5253868,26236980,23773730
2013,total,300471,16730360,45853602,23408155
2013,total,300472,13213974,40268149,33730164
2013,total,300473,4587281,24978009,13942658
2013,total,300474,2588352,4407726,3758591
2013,total,300475,3770080,10799185,9669672
2013,total,300476,993732,3577359,3152554
2013,total,300477,4809452,24162810,17724002
2013,total,300478,8045295,31719241,23307199
2013,total,301848,3387687,22248070,20878824
2013,total,300479,11580630,28479404,22415134
2013,total,300480,1664043,3170209,2378883
2013,total,300481,1069084,6104933,5831667
2013,total,300482,914724,3863971,3065893
2013,total,300483,840478,1416888,1106980
2013,total,300484,1501559,3919626,1743434
2013,total,300485,1058019,1992204,1342361
2013,total,300486,794874,2334841,1845223
2013,total,300487,837862,5497753,3045285
2013,total,300488,613295,864037,684944
2013,total,300489,1479760,5438949,3836394
2013,total,300490,1384800,2757836,2292720
2013,total,300491,1350426,7561348,1622458
2013,total,300492,527008,5630577,3550031
2013,total,300493,824198,3285126,2334603
2013,total,300494,602451,1120566,867396
2013,total,300495,1281244,5501663,3476256
2013,total,300496,681087,1270960,808141
2013,total,300497,2573552,4171916,2958607
2013,total,300498,488864,1143722,682957
2013,total,300499,558261,1404144,931219
2013,total,300500,16834198,27840487,19460841
2013,total,300501,3288734,4780442,2862614
2013,total,300502,15104173,24081883,10114407
2013,total,300503,3178365,5855163,3330685
2013,total,300504,6399996,10746382,5381021
2013,total,300505,3066573,7190760,3096114
2013,total,300506,1269608,2729534,1722085
2013,total,300507,3251308,7121835,3484025
2013,total,300508,2380497,10335618,6549100
2013,total,300509,529332,2364271,1522446
2013,total,300510,457677,1243222,1123190
2013,total,300511,819288,1710936,1227281
2013,total,300512,453997,682890,532021
2013,total,300513,587128,2290507,1287992
2013,total,300514,487461,795815,573489
2013,total,300515,444203,1162090,851734
2013,total,300516,395365,1288519,893136
2013,total,300517,516080,1333798,901277
2013,total,300518,2531061,10373056,8600587
2013,total,300519,490075,2032676,845056
2013,total,300520,544418,969543,733644
2013,total,300521,488181,1095339,961812
2013,total,300522,486149,975747,728647
2013,total,300523,710866,5812830,3768204
2013,total,300524,536673,1726074,1046930
2013,total,300525,547004,1032317,745378
2013,total,300526,644422,1218044,759863
2013,total,300527,536003,1196721,716801
2013,total,300528,626732,927262,558275
2013,total,300529,3402057,9160684,3774570
2013,total,300530,944747,5715971,2066047
2013,total,300531,723862,1712458,767701
2013,total,300532,510127,888691,686130
2013,total,300533,1655023,3701968,2707546
2013,total,300534,546824,2234396,1898473
2013,total,300535,507904,3874428,1409528
2013,total,300536,603035,1695101,1337084
2013,total,300537,907261,2056323,1352819
2013,total,300538,971855,6347600,3781831
2013,total,300539,971536,9613147,6803218
2013,total,300540,1294973,19014614,5072648
2013,total,300541,6943723,12181936,7112791
2013,total,300542,584746,1591752,1293165
2013,total,300543,564970,1107392,773285
2013,total,300544,1384946,6188252,5441365
2013,total,300545,963479,4643890,4135643
2013,total,300546,846034,4359063,3072027
2013,total,300547,674545,1548559,932664
2013,total,300548,1871157,8197977,5686621
2013,total,300549,141749152,266802018,180361776
2013,total,300550,9957732,23408995,17295666
2013,total,300551,4198226,9601653,7744269
2013,total,300552,8311610,14699060,7530816
2013,total,300553,33717707,57682657,30610056
2013,total,300554,10975700,14194759,10388198
2013,total,300555,3861473,6139981,3959504
2013,total,300556,57212296,93888543,62470327
2013,total,300557,7605879,15046263,7653672
2013,total,300558,2776152,3557858,1951098
2013,total,300559,9236173,15524499,9765060
2013,total,300560,4255209,6786911,4614347
2013,total,300562,16973395,35832012,25008793
2013,total,300563,12875291,25929055,18150346
2013,total,300564,6070501,10823844,7240049
2013,total,300565,4683437,7453875,5177154
2013,total,300566,15932899,62127763,44533932
2013,total,300567,1974728,4600613,2753110
2013,total,300568,5018123,11851173,9492324
2013,total,300569,8045190,21910545,17964978
2013,total,300570,560518,919567,728337
2013,total,300571,1341094,2965938,2350808
2013,total,300572,2794593,6034584,3291582
2013,total,300573,4177642,11432197,6647519
2013,total,300574,5135161,7850877,6182051
2013,total,300575,3086011,5513516,3645365
2013,total,300576,825030,1037726,741650
2013,total,300577,4499110,5831474,5264959
2013,total,300578,30454791,43389855,33489782
2013,total,300579,2628088,8070819,7222722
2013,total,300580,2302533,3501854,3155708
2013,total,300581,2215367,8746686,5203508
2013,total,300582,1958191,8415371,6118797
2013,total,300583,1798232,5383547,4555822
2013,total,300584,3637826,5031645,3932537
2013,total,300585,3810605,5913177,4680116
2013,total,300586,5448990,8352692,5029348
2013,total,300587,6321150,17209119,11800762
2013,total,300588,5023607,7080690,5516516
2013,total,300589,2493661,4312022,3000345
2013,total,300590,2411528,8001775,5418005
2013,total,300591,1130244,1658738,1200674
2013,total,300592,4564016,13425852,5482135
2013,total,300593,892838,2826786,2558281
2013,total,300594,9626581,17418720,13909036
2013,total,300595,725013,829512,683566
2013,total,300596,5553032,13604842,8078497
2013,total,300597,5977390,10629330,9900178
2013,total,300598,1287810,2822971,2148350
2013,total,300599,911444,1456134,1145890
2013,total,300600,1945865,2599807,2165934
2013,total,300601,2439923,5402775,3660340
2013,total,300602,708305,2187031,1862064
2013,total,300603,1667790,3117447,2592193
2013,total,300604,3771919,7990226,7345401
2013,total,300605,34757334,71394817,48477122
2013,total,300606,6327161,21050878,20262894
2013,total,300607,2189146,8696886,6916830
2013,total,300608,1717418,5579997,3727865
2013,total,300609,2700915,7491126,6266196
2013,total,300610,3747201,5765291,3995848
2013,total,300611,10093998,35784035,25031834
2013,total,300612,2749050,8115892,7256016
2013,total,300613,1554791,2810628,2508572
2013,total,300614,2278694,6913299,4765742
2013,total,300615,2047998,7058382,6347256
2013,total,300616,3079117,4224270,3389893
2013,total,300617,4815923,11554555,7824915
2013,total,300618,5480782,11393801,6530402
2013,total,300619,905047,1213897,966033
2013,total,300620,79754098,135744975,58390751
2013,total,300621,7951903,14214103,7951167
2013,total,300622,44732910,47861182,34560201
2013,total,300623,44070469,73903228,62964899
2013,total,300624,6831102,8985963,7135253
2013,total,300625,5618215,21404521,16643903
2013,total,300626,5950771,6745191,5572776
2013,total,300627,4365105,5207912,4312899
2013,total,300628,2179293,3435380,2468726
2013,total,300629,5556033,17553264,15222304
2013,total,300630,4142293,11179572,7160860
2013,total,300631,4852964,6726533,5141473
2013,total,300632,3609374,6463202,4264584
2013,total,300633,4356354,5818937,4384041
2013,total,300634,6438535,14276501,11048881
2013,total,300635,24890947,34222972,29825636
2013,total,300636,7572094,25634420,23790719
2013,total,300637,10943354,27066619,17089975
2013,total,300638,9074058,17042084,12852075
2013,total,300639,5516558,26431144,21213265
2013,total,300640,10643881,27008863,20692494
2013,total,300641,10325144,15674097,13401433
2013,total,300642,10789605,21106986,17009890
2013,total,300643,1535769,3963927,2295528
2013,total,300644,1059119,1523423,1041185
2013,total,300645,3552576,4689839,3971693
2013,total,300646,923442,1885674,1681126
2013,total,300647,2031130,5077354,3647030
2013,total,300648,7327691,15543762,10973204
2013,total,300649,15501901,38870187,29878644
2013,total,300650,1110209,2027610,1405832
2013,total,300651,5734433,6628193,4890255
2013,total,300652,2557709,5879813,2875923
2013,total,300653,1158609,1964739,1453907
2013,total,300654,1581992,1799198,1477068
2013,total,300655,3450369,5617751,4388483
2013,total,300656,1136306,1724933,775980
2013,total,300657,3307968,8733032,1821003
2013,total,300658,1733071,2946487,1788896
2013,total,300659,3165282,7467892,4165740
2013,total,300660,5618448,18179029,11679236
2013,total,300661,2596825,4816415,2667109
2013,total,300662,8439996,17561917,14658139
2013,total,300663,2608318,3967319,3272597
2013,total,300664,927197,1797821,1474185
2013,total,300665,2232010,4246192,3878090
2013,total,300666,12240217,36779626,31331643
2013,total,300667,1396025,1938706,1569092
2013,total,300668,8560520,20258604,17843299
2013,total,300669,3382343,21022394,16206607
2013,total,300670,2297556,13116970,12367957
2013,total,300671,2546624,6025934,4950681
2013,total,300672,7214848,10651080,7449526
2013,total,300673,1636301,2637371,2296072
2013,total,300674,1033966,2656777,2181690
2013,total,300675,1373074,6955236,6584410
2013,total,300676,2528397,11787367,10725575
2013,total,300677,221519650,331755186,262492374
2013,total,300678,37544778,46947955,39154783
2013,total,300679,28082773,35704372,27444387
2013,total,300680,26186539,35929486,28757190
2013,total,300681,21551994,30075625,22858466
2013,total,300682,123550654,148647743,132611807
2013,total,300684,101595359,154330213,136046963
2013,total,300685,4992383,7299439,6093501
2013,total,300686,10462148,13542475,11120575
2013,total,300687,29722890,42899462,35925993
2013,total,300688,54947642,73057924,64072207
2013,total,300689,54400473,86807643,74728099
2013,total,300690,4491279,6389895,5432042
2013,total,300691,24891970,40918638,32436786
2013,total,300692,10066649,11699195,9767021
2013,total,300693,2702590,3828741,3280639
2013,total,300694,3780085,5320028,4146251
2013,total,300695,3669536,5193200,4600209
2013,total,300696,12960072,16789521,14176649
2013,total,300697,4104469,5084885,4101090
2013,total,300698,5114515,5898664,4711826
2013,total,300699,26263746,36397534,28839558
2013,total,300700,11120813,12276937,10250319
2013,total,300701,2907761,4640586,3961232
2013,total,300702,7324159,8041132,6770067
2013,total,300703,9038284,12327758,8143209
2013,total,300704,18039129,19581412,16023386
2013,total,300705,4594151,7439626,6274623
2013,total,300706,5189896,9437244,7494228
2013,total,300707,4770951,5805690,4570628
2013,total,300708,29415610,44784987,35081438
2013,total,300709,6155092,9305103,7329507
2013,total,300710,7682469,9126598,7463381
2013,total,300711,13088093,14726576,12201556
2013,total,300712,15376731,23404595,18511291
2013,total,300713,9600878,15193731,9420130
2013,total,300714,8404024,9453625,7817047
2013,total,300715,19585678,25387523,19647581
2013,total,300716,18574867,26196628,18289610
