fecha,division,ipc,inflacion
1997-01-01,Amazonas,43.379809633419256,0.09879351265822778
1997-02-01,Amazonas,43.379809633419256,0.08942053142464967
1997-03-01,Amazonas,43.7507107147958,0.08490657372446497
1997-04-01,Amazonas,43.891262703527964,0.07899030617141767
1997-05-01,Amazonas,44.184079346719976,0.07842576710501237
1997-06-01,Amazonas,44.39100310790901,0.07578768095373278
1997-07-01,Amazonas,44.738478857830195,0.07273918741808649
1997-08-01,Amazonas,44.92197728756385,0.06477882657782708
1997-09-01,Amazonas,44.95321106283765,0.06041628292503187
1997-10-01,Amazonas,45.023487057203745,0.05546403075233375
1997-11-01,Amazonas,45.18356015548204,0.05285662299854432
1997-12-01,Amazonas,45.25774037175736,0.04668171557562073
1998-01-01,Amazonas,45.921458096325914,0.05859058590585886
1998-02-01,Amazonas,46.85456713263113,0.0801008010080102
1998-03-01,Amazonas,47.775963503208665,0.09200428341959688
1998-04-01,Amazonas,48.822294974881444,0.11234655755203704
1998-05-01,Amazonas,49.31422693544402,0.11610850932225847
1998-06-01,Amazonas,49.62266046627295,0.11785400175901484
1998-07-01,Amazonas,49.833488449371195,0.11388428309625609
1998-08-01,Amazonas,49.864722224645014,0.11002954980010449
1998-09-01,Amazonas,49.84129689318964,0.10873718950842459
1998-10-01,Amazonas,49.53676758426996,0.10024280263614305
1998-11-01,Amazonas,49.33374804499016,0.09185172383997231
1998-12-01,Amazonas,49.44306625844851,0.0924775707384402
1999-01-01,Amazonas,49.46649158990388,0.07719775548376151
1999-02-01,Amazonas,49.630468910091416,0.059245062911424284
1999-03-01,Amazonas,49.73588290164053,0.041023126583312974
1999-04-01,Amazonas,50.09897553919862,0.026149540183926456
1999-05-01,Amazonas,50.520631505395116,0.024463621249307455
1999-06-01,Amazonas,50.55186528066893,0.018725413060582063
