Año,Mes,País,Turistas
2015,4,Bielorrusia,62
2015,4,Bolivia,9246
2015,4,Brasil,11922
2015,4,Bulgaria,141
2015,4,Canadá,6350
2015,4,Chile,67430
2015,4,China,1412
2015,4,Colombia,11187
2015,4,Corea del Sur,1850
2015,4,Costa Rica,5232
2015,4,Croacia,89
2015,4,Cuba,399
2015,4,Dinamarca,648
2015,4,Ecuador,22015
2015,4,Estados Unidos,40781
2015,4,Egipto,50
2015,4,El Salvador,550
2015,4,Eslovaquia,170
2015,4,Eslovenia,59
2015,4,España,9804
2015,4,Filipinas,216
2015,4,Finlandia,187
2015,4,Francia,7456
2015,4,Grecia,117
2015,4,Guatemala,314
2015,4,Honduras,166
2015,4,Hong Kong,182
2015,4,Hungría,169
2015,4,India,423
2015,4,Indonesia,84
2015,4,Irlanda,456
2015,4,Israel,1861
2015,4,Italia,3349
2015,4,Japón,3690
2015,4,Lituania,110
2015,4,Malasia,176
2015,4,Marruecos,30
2015,4,México,5677
2015,4,Nicaragua,98
2015,4,Noruega,519
2015,4,Nueva Zelandia,564
2015,4,Países Bajos,2443
2015,4,Panamá,1307
2015,4,Paraguay,614
2015,4,Polonia,636
2015,4,Portugal,433
2015,4,Puerto Rico,45
2015,4,Reino Unido,5928
2015,4,Republica Checa,432
2015,4,Rep. Dominicana,223
2015,4,Rumania,229
2015,4,Rusia (Fed),712
2015,4,Singapur,159
2015,4,Sudáfrica,251
2015,4,Suecia,891
2015,4,Suiza,2273
2015,4,Tailandia,235
2015,4,Taiwán,415
2015,4,Trinidad y Tobago,82
2015,4,Turquía,189
2015,4,Ucrania,236
2015,4,Uruguay,1284
2015,4,Venezuela,3124
2015,4,Vietnam,45
2015,4,Resto del Mundo,825
2016,4,Alemania,6299
2016,4,Argentina,11400
2016,4,Aruba,23
2016,4,Australia,3953
2016,4,Austria,597
2016,4,Bélgica,1238
2016,4,Bielorrusia,35
2016,4,Bolivia,9709
2016,4,Brasil,10668
2016,4,Bulgaria,140
2016,4,Canadá,6301
2016,4,Chile,75613
2016,4,China,1841
2016,4,Colombia,13337
2016,4,Corea del Sur,1180
2016,4,Costa Rica,5632
2016,4,Croacia,71
2016,4,Cuba,388
2016,4,Dinamarca,628
2016,4,Ecuador,21366
2016,4,Estados Unidos,45181
2016,4,Egipto,25
2016,4,El Salvador,480
2016,4,Eslovaquia,137
2016,4,Eslovenia,115
2016,4,España,9297
2016,4,Filipinas,338
2016,4,Finlandia,164
2016,4,Francia,7922
2016,4,Grecia,142
2016,4,Guatemala,595
2016,4,Honduras,171
2016,4,Hong Kong,204
2016,4,Hungría,154
2016,4,India,474
2016,4,Indonesia,114
2016,4,Irlanda,467
2016,4,Israel,1949
2016,4,Italia,3729
2016,4,Japón,3198
2016,4,Lituania,135
2016,4,Malasia,142
2016,4,Marruecos,29
2016,4,México,5023
2016,4,Nicaragua,176
2016,4,Noruega,379
2016,4,Nueva Zelandia,711
2016,4,Países Bajos,2905
2016,4,Panamá,1598
2016,4,Paraguay,527
2016,4,Polonia,732
2016,4,Portugal,568
2016,4,Puerto Rico,36
2016,4,Reino Unido,5765
2016,4,Republica Checa,555
2016,4,Rep. Dominicana,216
2016,4,Rumania,186
2016,4,Rusia (Fed),853
2016,4,Singapur,208
2016,4,Sudáfrica,207
2016,4,Suecia,814
2016,4,Suiza,2178
2016,4,Tailandia,226
2016,4,Taiwán,487
2016,4,Trinidad y Tobago,47
2016,4,Turquía,202
2016,4,Ucrania,219
2016,4,Uruguay,1386
2016,4,Venezuela,3278
2016,4,Vietnam,54
2016,4,Resto del Mundo,969
2017,4,Alemania,6894
2017,4,Argentina,16136
2017,4,Aruba,17
2017,4,Australia,3492
2017,4,Austria,651
2017,4,Bélgica,1139
2017,4,Bielorrusia,117
2017,4,Bolivia,11125
2017,4,Brasil,13510
2017,4,Bulgaria,162
2017,4,Canadá,6862
2017,4,Chile,82113
2017,4,China,2349
2017,4,Colombia,15992
2017,4,Corea del Sur,1865
2017,4,Costa Rica,2808
2017,4,Croacia,69
2017,4,Cuba,346
2017,4,Dinamarca,631
2017,4,Ecuador,21553
2017,4,Estados Unidos,48424
2017,4,Egipto,24
2017,4,El Salvador,1149
2017,4,Eslovaquia,197
2017,4,Eslovenia,113
2017,4,España,11132
2017,4,Filipinas,327
2017,4,Finlandia,164
2017,4,Francia,8136
2017,4,Grecia,232
2017,4,Guatemala,711
2017,4,Honduras,209
2017,4,Hong Kong,291
2017,4,Hungría,220
2017,4,India,476
2017,4,Indonesia,97
2017,4,Irlanda,548
2017,4,Israel,2331
2017,4,Italia,4318
2017,4,Japón,3424
2017,4,Lituania,88
2017,4,Malasia,178
2017,4,Marruecos,37
2017,4,México,9040
2017,4,Nicaragua,336
2017,4,Noruega,589
2017,4,Nueva Zelandia,770
2017,4,Países Bajos,3091
2017,4,Panamá,1417
2017,4,Paraguay,844
2017,4,Polonia,889
2017,4,Portugal,802
2017,4,Puerto Rico,79
2017,4,Reino Unido,6758
2017,4,Republica Checa,534
2017,4,Rep. Dominicana,524
2017,4,Rumania,235
2017,4,Rusia (Fed),748
2017,4,Singapur,185
2017,4,Sudáfrica,252
2017,4,Suecia,889
2017,4,Suiza,2273
2017,4,Tailandia,175
2017,4,Taiwán,521
2017,4,Trinidad y Tobago,50
2017,4,Turquía,196
2017,4,Ucrania,256
2017,4,Uruguay,1846
2017,4,Venezuela,7693
2017,4,Vietnam,28
2017,4,Resto del Mundo,910
2018,4,Alemania,6769
2018,4,Argentina,18350
2018,4,Aruba,18
2018,4,Australia,3171
2018,4,Austria,695
2018,4,Bélgica,1328
2018,4,Bielorrusia,56
2018,4,Bolivia,11539
2018,4,Brasil,13765
2018,4,Bulgaria,166
2018,4,Canadá,7149
2018,4,Chile,80030
2018,4,China,3011
2018,4,Colombia,18432
2018,4,Corea del Sur,2506
2018,4,Costa Rica,1524
2018,4,Croacia,72
2018,4,Cuba,1089
2018,4,Dinamarca,646
2018,4,Ecuador,23648
2018,4,Estados Unidos,49169
2018,4,Egipto,20
2018,4,El Salvador,497
2018,4,Eslovaquia,217
2018,4,Eslovenia,131
2018,4,España,10338
2018,4,Filipinas,325
2018,4,Finlandia,167
2018,4,Francia,9597
2018,4,Grecia,217
2018,4,Guatemala,564
2018,4,Honduras,280
2018,4,Hong Kong,330
2018,4,Hungría,236
2018,4,India,651
2018,4,Indonesia,181
2018,4,Irlanda,572
2018,4,Israel,1980
2018,4,Italia,4477
2018,4,Japón,3271
2018,4,Lituania,128
2018,4,Malasia,203
2018,4,Marruecos,38
2018,4,México,8536
2018,4,Nicaragua,141
2018,4,Noruega,346
2018,4,Nueva Zelandia,695
2018,4,Países Bajos,3060
2018,4,Panamá,1805
2018,4,Paraguay,775
2018,4,Polonia,887
2018,4,Portugal,806
2018,4,Puerto Rico,47
2018,4,Reino Unido,6260
2018,4,Republica Checa,517
2018,4,Rep. Dominicana,872
2018,4,Rumania,282
2018,4,Rusia (Fed),1153
2018,4,Singapur,185
2018,4,Sudáfrica,266
2018,4,Suecia,804
2018,4,Suiza,2158
2018,4,Tailandia,293
2018,4,Taiwán,789
2018,4,Trinidad y Tobago,47
2018,4,Turquía,260
2018,4,Ucrania,269
2018,4,Uruguay,2200
2018,4,Venezuela,31843
2018,4,Vietnam,64
2018,4,Resto del Mundo,1098
2019,4,Alemania,7998
2019,4,Argentina,16403
2019,4,Aruba,37
2019,4,Australia,3603
2019,4,Austria,731
2019,4,Bélgica,1447
2019,4,Bielorrusia,63
2019,4,Bolivia,14242
2019,4,Brasil,14134
2019,4,Bulgaria,255
2019,4,Canadá,8078
2019,4,Chile,86948
2019,4,China,3182
2019,4,Colombia,19738
2019,4,Corea del Sur,2169
2019,4,Costa Rica,2307
2019,4,Croacia,128
2019,4,Cuba,1074
2019,4,Dinamarca,827
2019,4,Ecuador,31642
2019,4,Estados Unidos,52061
2019,4,Egipto,31
2019,4,El Salvador,594
2019,4,Eslovaquia,240
2019,4,Eslovenia,137
2019,4,España,11830
2019,4,Filipinas,317
2019,4,Finlandia,193
2019,4,Francia,10757
2019,4,Grecia,326
2019,4,Guatemala,703
2019,4,Honduras,409
2019,4,Hong Kong,502
2019,4,Hungría,291
2019,4,India,715
2019,4,Indonesia,227
2019,4,Irlanda,678
2019,4,Israel,3195
2019,4,Italia,5117
2019,4,Japón,3836
2019,4,Lituania,100
2019,4,Malasia,217
2019,4,Marruecos,41
2019,4,México,12607
2019,4,Nicaragua,128
2019,4,Noruega,721
2019,4,Nueva Zelandia,761
2019,4,Países Bajos,3193
2019,4,Panamá,1810
2019,4,Paraguay,1288
2019,4,Polonia,957
2019,4,Portugal,1242
2019,4,Puerto Rico,103
2019,4,Reino Unido,7685
2019,4,Republica Checa,734
2019,4,Rep. Dominicana,892
2019,4,Rumania,343
2019,4,Rusia (Fed),1010
2019,4,Singapur,230
2019,4,Sudáfrica,295
2019,4,Suecia,884
2019,4,Suiza,2157
2019,4,Tailandia,297
2019,4,Taiwán,814
2019,4,Trinidad y Tobago,62
2019,4,Turquía,262
2019,4,Ucrania,308
2019,4,Uruguay,2497
2019,4,Venezuela,10675
2019,4,Vietnam,70
2019,4,Resto del Mundo,1343
2020,4,Alemania,0
2020,4,Argentina,0
2020,4,Aruba,0
2020,4,Australia,0
2020,4,Austria,0
2020,4,Bélgica,0
2020,4,Bielorrusia,0
2020,4,Bolivia,0
2020,4,Brasil,0
2020,4,Bulgaria,0
2020,4,Canadá,0
2020,4,Chile,0
2020,4,China,0
2020,4,Colombia,0
2020,4,Corea del Sur,0
2020,4,Costa Rica,0
2020,4,Croacia,0
2020,4,Cuba,0
2020,4,Dinamarca,0
2020,4,Ecuador,0
2020,4,Estados Unidos,0
2020,4,Egipto,0
2020,4,El Salvador,0
2020,4,Eslovaquia,0
2020,4,Eslovenia,0
2020,4,España,0
2020,4,Filipinas,0
2020,4,Finlandia,0
2020,4,Francia,0
2020,4,Grecia,0
2020,4,Guatemala,0
2020,4,Honduras,0
2020,4,Hong Kong,0
2020,4,Hungría,0
2020,4,India,0
2020,4,Indonesia,0
2020,4,Irlanda,0
2020,4,Israel,0
2020,4,Italia,0
2020,4,Japón,0
2020,4,Lituania,0
2020,4,Malasia,0
2020,4,Marruecos,0
2020,4,México,0
2020,4,Nicaragua,0
2020,4,Noruega,0
2020,4,Nueva Zelandia,0
2020,4,Países Bajos,0
2020,4,Panamá,0
2020,4,Paraguay,0
2020,4,Polonia,0
2020,4,Portugal,0
2020,4,Puerto Rico,0
2020,4,Reino Unido,0
2020,4,Republica Checa,0
2020,4,Rep. Dominicana,0
2020,4,Rumania,0
2020,4,Rusia (Fed),0
2020,4,Singapur,0
2020,4,Sudáfrica,0
2020,4,Suecia,0
2020,4,Suiza,0
2020,4,Tailandia,0
2020,4,Taiwán,0
2020,4,Trinidad y Tobago,0
2020,4,Turquía,0
2020,4,Ucrania,0
2020,4,Uruguay,0
2020,4,Venezuela,0
2020,4,Vietnam,0
2020,4,Resto del Mundo,0
2021,4,Alemania,245
2021,4,Argentina,451
2021,4,Aruba,3
2021,4,Australia,13
2021,4,Austria,28
2021,4,Bélgica,47
2021,4,Bielorrusia,4
2021,4,Bolivia,254
2021,4,Brasil,140
2021,4,Bulgaria,17
2021,4,Canadá,135
2021,4,Chile,341
2021,4,China,166
2021,4,Colombia,1633
2021,4,Corea del Sur,23
2021,4,Costa Rica,100
2021,4,Croacia,4
2021,4,Cuba,6
2021,4,Dinamarca,18
2021,4,Ecuador,422
2021,4,Estados Unidos,7793
2021,4,Egipto,8
2021,4,El Salvador,23
2021,4,Eslovaquia,4
2021,4,Eslovenia,3
2021,4,España,1000
2021,4,Filipinas,13
2021,4,Finlandia,3
2021,4,Francia,294
2021,4,Grecia,8
2021,4,Guatemala,63
2021,4,Honduras,21
2021,4,Hong Kong,2
2021,4,Hungría,14
2021,4,India,19
2021,4,Indonesia,7
2021,4,Irlanda,8
2021,4,Israel,50
2021,4,Italia,420
2021,4,Japón,54
2021,4,Lituania,1
2021,4,Malasia,2
2021,4,Marruecos,0
2021,4,México,997
2021,4,Nicaragua,3
2021,4,Noruega,8
2021,4,Nueva Zelandia,5
2021,4,Países Bajos,75
2021,4,Panamá,53
2021,4,Paraguay,98
2021,4,Polonia,30
2021,4,Portugal,27
2021,4,Puerto Rico,7
2021,4,Reino Unido,39
2021,4,Republica Checa,11
2021,4,Rep. Dominicana,80
2021,4,Rumania,26
2021,4,Rusia (Fed),160
2021,4,Singapur,0
2021,4,Sudáfrica,4
2021,4,Suecia,42
2021,4,Suiza,113
2021,4,Tailandia,2
2021,4,Taiwán,1
2021,4,Trinidad y Tobago,0
2021,4,Turquía,21
2021,4,Ucrania,40
2021,4,Uruguay,27
2021,4,Venezuela,0
2021,4,Vietnam,5
2021,4,Resto del Mundo,58
2022,4,Alemania,3587
2022,4,Argentina,5524
2022,4,Aruba,14
2022,4,Australia,606
2022,4,Austria,324
2022,4,Bélgica,781
2022,4,Bielorrusia,27
2022,4,Bolivia,2798
2022,4,Brasil,6867
2022,4,Bulgaria,107
2022,4,Canadá,2920
2022,4,Chile,10955
2022,4,China,364
2022,4,Colombia,11043
2022,4,Corea del Sur,177
2022,4,Costa Rica,1750
2022,4,Croacia,61
2022,4,Cuba,123
2022,4,Dinamarca,502
2022,4,Ecuador,11892
2022,4,Estados Unidos,37023
2022,4,Egipto,9
2022,4,El Salvador,490
2022,4,Eslovaquia,172
2022,4,Eslovenia,134
2022,4,España,6686
2022,4,Filipinas,54
2022,4,Finlandia,75
2022,4,Francia,4362
2022,4,Grecia,249
2022,4,Guatemala,501
2022,4,Honduras,225
2022,4,Hong Kong,16
2022,4,Hungría,181
2022,4,India,267
2022,4,Indonesia,29
2022,4,Irlanda,312
2022,4,Israel,1842
2022,4,Italia,2334
2022,4,Japón,311
2022,4,Lituania,77
2022,4,Malasia,19
2022,4,Marruecos,7
2022,4,México,6551
2022,4,Nicaragua,59
2022,4,Noruega,169
2022,4,Nueva Zelandia,99
2022,4,Países Bajos,1509
2022,4,Panamá,509
2022,4,Paraguay,388
2022,4,Polonia,796
2022,4,Portugal,560
2022,4,Puerto Rico,55
2022,4,Reino Unido,3166
2022,4,Republica Checa,335
2022,4,Rep. Dominicana,787
2022,4,Rumania,459
2022,4,Rusia (Fed),248
2022,4,Singapur,26
2022,4,Sudáfrica,65
2022,4,Suecia,387
2022,4,Suiza,1239
2022,4,Tailandia,34
2022,4,Taiwán,42
2022,4,Trinidad y Tobago,12
2022,4,Turquía,159
2022,4,Ucrania,73
2022,4,Uruguay,802
2022,4,Venezuela,0
2022,4,Vietnam,14
2022,4,Resto del Mundo,532
2023,4,Alemania,3436
2023,4,Argentina,7451
2023,4,Aruba,11
2023,4,Australia,1301
2023,4,Austria,391
2023,4,Bélgica,713
2023,4,Bielorrusia,24
2023,4,Bolivia,9822
2023,4,Brasil,9189
2023,4,Bulgaria,116
2023,4,Canadá,2934
2023,4,Chile,45306
2023,4,China,1385
2023,4,Colombia,11106
2023,4,Corea del Sur,641
2023,4,Costa Rica,1643
2023,4,Croacia,69
2023,4,Cuba,341
2023,4,Dinamarca,334
2023,4,Ecuador,19031
2023,4,Estados Unidos,34014
2023,4,Egipto,15
2023,4,El Salvador,324
2023,4,Eslovaquia,207
2023,4,Eslovenia,121
2023,4,España,6430
2023,4,Filipinas,323
2023,4,Finlandia,126
2023,4,Francia,4940
2023,4,Grecia,125
2023,4,Guatemala,502
2023,4,Honduras,260
2023,4,Hong Kong,64
2023,4,Hungría,158
2023,4,India,521
2023,4,Indonesia,144
2023,4,Irlanda,331
2023,4,Israel,2049
2023,4,Italia,2625
2023,4,Japón,775
2023,4,Lituania,88
2023,4,Malasia,73
2023,4,Marruecos,12
2023,4,México,5806
2023,4,Nicaragua,66
2023,4,Noruega,181
2023,4,Nueva Zelandia,264
2023,4,Países Bajos,1654
2023,4,Panamá,1150
2023,4,Paraguay,574
2023,4,Polonia,646
2023,4,Portugal,301
2023,4,Puerto Rico,79
2023,4,Reino Unido,3369
2023,4,Republica Checa,379
2023,4,Rep. Dominicana,798
2023,4,Rumania,280
2023,4,Rusia (Fed),534
2023,4,Singapur,105
2023,4,Sudáfrica,110
2023,4,Suecia,413
2023,4,Suiza,1327
2023,4,Tailandia,144
2023,4,Taiwán,122
2023,4,Trinidad y Tobago,25
2023,4,Turquía,213
2023,4,Ucrania,216
2023,4,Uruguay,741
2023,4,Venezuela,0
2023,4,Vietnam,31
2023,4,Resto del Mundo,686
2012,5,Alemania,4178
2012,5,Argentina,11831
2012,5,Aruba,27
2012,5,Australia,3158
2012,5,Austria,532
2012,5,Bélgica,847
2012,5,Bielorrusia,49
2012,5,Bolivia,8068
2012,5,Brasil,9569
2012,5,Bulgaria,69
2012,5,Canadá,5390
2012,5,Chile,56191
2012,5,China,907
2012,5,Colombia,9891
2012,5,Corea del Sur,807
2012,5,Costa Rica,658
2012,5,Croacia,72
2012,5,Cuba,317
2012,5,Dinamarca,365
2012,5,Ecuador,10788
2012,5,Estados Unidos,40586
2012,5,Egipto,20
2012,5,El Salvador,397
2012,5,Eslovaquia,60
2012,5,Eslovenia,26
2012,5,España,7717
2012,5,Filipinas,215
2012,5,Finlandia,156
2012,5,Francia,7505
2012,5,Grecia,74
2012,5,Guatemala,298
2012,5,Honduras,180
2012,5,Hong Kong,58
2012,5,Hungría,90
2012,5,India,448
2012,5,Indonesia,173
2012,5,Irlanda,496
2012,5,Israel,1612
2012,5,Italia,3272
2012,5,Japón,4322
2012,5,Lituania,28
2012,5,Malasia,67
2012,5,Marruecos,10
2012,5,México,4013
2012,5,Nicaragua,151
2012,5,Noruega,286
2012,5,Nueva Zelandia,572
2012,5,Países Bajos,1853
2012,5,Panamá,935
2012,5,Paraguay,316
2012,5,Polonia,476
2012,5,Portugal,364
2012,5,Puerto Rico,64
2012,5,Reino Unido,5505
2012,5,Republica Checa,282
2012,5,Rep. Dominicana,192
2012,5,Rumania,160
2012,5,Rusia (Fed),489
2012,5,Singapur,121
2012,5,Sudáfrica,245
2012,5,Suecia,461
2012,5,Suiza,1466
2012,5,Tailandia,89
2012,5,Taiwán,226
2012,5,Trinidad y Tobago,22
2012,5,Turquía,50
2012,5,Ucrania,124
2012,5,Uruguay,917
2012,5,Venezuela,4010
2012,5,Vietnam,79
2012,5,Resto del Mundo,600
2013,5,Alemania,4707
2013,5,Argentina,11043
2013,5,Aruba,30
2013,5,Australia,3317
2013,5,Austria,658
2013,5,Bélgica,961
2013,5,Bielorrusia,42
2013,5,Bolivia,9457
2013,5,Brasil,13431
2013,5,Bulgaria,103
2013,5,Canadá,6319
2013,5,Chile,69099
2013,5,China,985
2013,5,Colombia,9879
2013,5,Corea del Sur,1077
2013,5,Costa Rica,771
2013,5,Croacia,66
2013,5,Cuba,257
2013,5,Dinamarca,350
2013,5,Ecuador,13272
2013,5,Estados Unidos,47023
2013,5,Egipto,17
2013,5,El Salvador,419
2013,5,Eslovaquia,148
2013,5,Eslovenia,62
2013,5,España,8954
2013,5,Filipinas,283
2013,5,Finlandia,203
2013,5,Francia,7752
2013,5,Grecia,99
2013,5,Guatemala,205
2013,5,Honduras,186
2013,5,Hong Kong,115
2013,5,Hungría,118
2013,5,India,552
2013,5,Indonesia,178
2013,5,Irlanda,481
2013,5,Israel,1384
2013,5,Italia,3175
2013,5,Japón,5509
2013,5,Lituania,109
2013,5,Malasia,150
2013,5,Marruecos,19
2013,5,México,5009
2013,5,Nicaragua,84
2013,5,Noruega,316
2013,5,Nueva Zelandia,573
2013,5,Países Bajos,1853
2013,5,Panamá,1232
2013,5,Paraguay,354
2013,5,Polonia,931
2013,5,Portugal,645
2013,5,Puerto Rico,46
2013,5,Reino Unido,5512
2013,5,Republica Checa,468
2013,5,Rep. Dominicana,240
2013,5,Rumania,231
2013,5,Rusia (Fed),846
2013,5,Singapur,237
2013,5,Sudáfrica,251
2013,5,Suecia,506
2013,5,Suiza,1762
2013,5,Tailandia,189
2013,5,Taiwán,221
2013,5,Trinidad y Tobago,57
2013,5,Turquía,107
2013,5,Ucrania,169
2013,5,Uruguay,937
2013,5,Venezuela,9593
2013,5,Vietnam,112
2013,5,Resto del Mundo,741
2014,5,Alemania,4709
2014,5,Argentina,11965
2014,5,Aruba,13
2014,5,Australia,3847
2014,5,Austria,577
2014,5,Bélgica,989
2014,5,Bielorrusia,16
2014,5,Bolivia,9729
2014,5,Brasil,12664
2014,5,Bulgaria,98
2014,5,Canadá,6823
2014,5,Chile,72996
2014,5,China,1552
2014,5,Colombia,11395
2014,5,Corea del Sur,1073
2014,5,Costa Rica,868
2014,5,Croacia,30
2014,5,Cuba,336
2014,5,Dinamarca,342
2014,5,Ecuador,15477
2014,5,Estados Unidos,50103
2014,5,Egipto,24
2014,5,El Salvador,412
2014,5,Eslovaquia,115
2014,5,Eslovenia,104
2014,5,España,9839
2014,5,Filipinas,366
2014,5,Finlandia,182
2014,5,Francia,7492
2014,5,Grecia,93
2014,5,Guatemala,341
2014,5,Honduras,201
2014,5,Hong Kong,131
2014,5,Hungría,106
2014,5,India,549
2014,5,Indonesia,148
2014,5,Irlanda,494
2014,5,Israel,1662
2014,5,Italia,3814
2014,5,Japón,4753
2014,5,Lituania,66
2014,5,Malasia,144
2014,5,Marruecos,15
2014,5,México,5586
2014,5,Nicaragua,97
2014,5,Noruega,269
2014,5,Nueva Zelandia,670
2014,5,Países Bajos,2352
2014,5,Panamá,1351
2014,5,Paraguay,401
2014,5,Polonia,551
2014,5,Portugal,435
2014,5,Puerto Rico,77
2014,5,Reino Unido,5734
2014,5,Republica Checa,396
2014,5,Rep. Dominicana,240
2014,5,Rumania,167
2014,5,Rusia (Fed),629
2014,5,Singapur,192
2014,5,Sudáfrica,233
2014,5,Suecia,484
2014,5,Suiza,1544
2014,5,Tailandia,122
2014,5,Taiwán,290
2014,5,Trinidad y Tobago,48
2014,5,Turquía,123
2014,5,Ucrania,159
2014,5,Uruguay,1212
2014,5,Venezuela,3419
2014,5,Vietnam,55
2014,5,Resto del Mundo,794
2015,5,Alemania,5120
2015,5,Argentina,12809
2015,5,Aruba,20
2015,5,Australia,3684
2015,5,Austria,597
2015,5,Bélgica,1106
2015,5,Bielorrusia,33
2015,5,Bolivia,9336
2015,5,Brasil,12638
2015,5,Bulgaria,96
2015,5,Canadá,6342
2015,5,Chile,67891
2015,5,China,2038
2015,5,Colombia,12246
2015,5,Corea del Sur,1422
2015,5,Costa Rica,6014
2015,5,Croacia,48
2015,5,Cuba,352
2015,5,Dinamarca,365
2015,5,Ecuador,17250
2015,5,Estados Unidos,50633
2015,5,Egipto,23
2015,5,El Salvador,571
2015,5,Eslovaquia,140
2015,5,Eslovenia,64
2015,5,España,9861
2015,5,Filipinas,198
2015,5,Finlandia,180
2015,5,Francia,7898
2015,5,Grecia,120
2015,5,Guatemala,351
2015,5,Honduras,201
2015,5,Hong Kong,166
2015,5,Hungría,148
2015,5,India,605
2015,5,Indonesia,132
2015,5,Irlanda,478
2015,5,Israel,1559
2015,5,Italia,3909
2015,5,Japón,3528
2015,5,Lituania,46
2015,5,Malasia,147
2015,5,Marruecos,19
2015,5,México,5691
2015,5,Nicaragua,120
2015,5,Noruega,281
2015,5,Nueva Zelandia,615
2015,5,Países Bajos,2206
2015,5,Panamá,1327
2015,5,Paraguay,677
2015,5,Polonia,701
2015,5,Portugal,495
2015,5,Puerto Rico,82
2015,5,Reino Unido,5475
2015,5,Republica Checa,393
2015,5,Rep. Dominicana,258
2015,5,Rumania,143
2015,5,Rusia (Fed),716
2015,5,Singapur,200
2015,5,Sudáfrica,218
2015,5,Suecia,495
2015,5,Suiza,1761
2015,5,Tailandia,118
2015,5,Taiwán,447
2015,5,Trinidad y Tobago,40
2015,5,Turquía,191
2015,5,Ucrania,162
2015,5,Uruguay,1213
2015,5,Venezuela,3161
2015,5,Vietnam,49
2015,5,Resto del Mundo,735
2016,5,Alemania,5486
2016,5,Argentina,12632
2016,5,Aruba,15
2016,5,Australia,3504
2016,5,Austria,670
2016,5,Bélgica,1284
2016,5,Bielorrusia,52
2016,5,Bolivia,10313
2016,5,Brasil,14067
2016,5,Bulgaria,146
2016,5,Canadá,6373
2016,5,Chile,78854
2016,5,China,2165
2016,5,Colombia,13943
2016,5,Corea del Sur,1177
2016,5,Costa Rica,4925
2016,5,Croacia,58
2016,5,Cuba,371
2016,5,Dinamarca,393
2016,5,Ecuador,20138
2016,5,Estados Unidos,54739
2016,5,Egipto,44
2016,5,El Salvador,446
2016,5,Eslovaquia,212
2016,5,Eslovenia,54
2016,5,España,10334
2016,5,Filipinas,255
2016,5,Finlandia,185
2016,5,Francia,8340
2016,5,Grecia,203
2016,5,Guatemala,717
2016,5,Honduras,215
2016,5,Hong Kong,171
2016,5,Hungría,176
2016,5,India,795
2016,5,Indonesia,226
2016,5,Irlanda,481
2016,5,Israel,1287
2016,5,Italia,4312
2016,5,Japón,2716
2016,5,Lituania,73
2016,5,Malasia,169
2016,5,Marruecos,33
2016,5,México,6979
2016,5,Nicaragua,155
2016,5,Noruega,274
2016,5,Nueva Zelandia,779
2016,5,Países Bajos,2813
2016,5,Panamá,1541
2016,5,Paraguay,564
2016,5,Polonia,658
2016,5,Portugal,715
2016,5,Puerto Rico,88
2016,5,Reino Unido,6493
2016,5,Republica Checa,494
2016,5,Rep. Dominicana,254
2016,5,Rumania,270
2016,5,Rusia (Fed),590
2016,5,Singapur,216
2016,5,Sudáfrica,216
2016,5,Suecia,565
2016,5,Suiza,1829
2016,5,Tailandia,161
2016,5,Taiwán,435
2016,5,Trinidad y Tobago,69
2016,5,Turquía,206
2016,5,Ucrania,173
2016,5,Uruguay,2053
2016,5,Venezuela,3745
2016,5,Vietnam,75
2016,5,Resto del Mundo,987
2017,5,Alemania,5333
2017,5,Argentina,14861
2017,5,Aruba,8
2017,5,Australia,3306
2017,5,Austria,709
2017,5,Bélgica,1331
2017,5,Bielorrusia,110
2017,5,Bolivia,10597
2017,5,Brasil,14186
2017,5,Bulgaria,158
2017,5,Canadá,7637
2017,5,Chile,70454
2017,5,China,2778
2017,5,Colombia,14929
2017,5,Corea del Sur,1601
2017,5,Costa Rica,2562
2017,5,Croacia,72
2017,5,Cuba,274
2017,5,Dinamarca,395
2017,5,Ecuador,21763
2017,5,Estados Unidos,56415
2017,5,Egipto,16
2017,5,El Salvador,695
2017,5,Eslovaquia,200
2017,5,Eslovenia,62
2017,5,España,10244
2017,5,Filipinas,248
2017,5,Finlandia,190
2017,5,Francia,8995
2017,5,Grecia,153
2017,5,Guatemala,649
2017,5,Honduras,197
2017,5,Hong Kong,199
2017,5,Hungría,106
2017,5,India,780
2017,5,Indonesia,261
